seq,recorded_at,path_tag_id,ref_tag_id,attempt,status,x_m,y_m,z_m,error,file
1,2026-09-15T18:42:08.868,100,0,1,ok,-1.7153799323514258,-1.8383032454265025,-0.08643683037657626,,001_tag100_attempt1_ok.yaml
2,2026-09-15T18:43:06.545,101,0,1,ok,-1.705543136834586,-1.4398127304730641,-0.08320451060641906,,002_tag101_attempt1_ok.yaml
3,2026-09-15T18:44:05.038,102,0,1,ok,-1.695814257310745,-1.0421208556168726,-0.0834109326231965,,003_tag102_attempt1_ok.yaml
4,2026-09-15T18:44:59.035,103,0,1,ok,-1.6921480552128125,-0.6499285409780751,-0.056928413061706776,,004_tag103_attempt1_ok.yaml
5,2026-09-15T18:45:50.696,104,0,1,ok,-1.6929643833412462,-0.2545044862203554,-0.05948150207131487,,005_tag104_attempt1_ok.yaml
6,2026-09-15T18:46:37.115,105,1,1,ok,-1.696283213935097,0.15553775549778392,-0.08221357707241829,,006_tag105_attempt1_ok.yaml
7,2026-09-15T18:47:24.388,106,1,1,ok,-1.6933022456652194,0.5491596595226133,-0.08571094093944599,,007_tag106_attempt1_ok.yaml
8,2026-09-15T18:48:18.797,107,1,1,ok,-1.694657197148043,0.943934426947385,-0.09143325002623326,,008_tag107_attempt1_ok.yaml
9,2026-09-15T18:48:56.601,108,2,1,ok,-1.6993031414120594,1.354329686670831,-0.0763385774350649,,009_tag108_attempt1_ok.yaml
10,2026-09-15T18:49:52.240,109,2,1,ok,-1.6959373763208596,1.7490495451367871,-0.08914799251210621,,010_tag109_attempt1_ok.yaml
11,2026-09-15T18:50:35.646,110,2,1,ok,-1.696332117393181,2.1438757589354385,-0.0877518977577394,,011_tag110_attempt1_ok.yaml
12,2026-09-15T18:51:24.853,111,2,1,ok,-1.6945507376541986,2.5408283663065667,-0.08707663715983288,,012_tag111_attempt1_ok.yaml
13,2026-09-15T18:52:29.970,112,2,1,ok,-1.6978749115091034,2.9420710329222604,-0.08516657152210864,,013_tag112_attempt1_ok.yaml
14,2026-09-15T18:57:26.940,113,3,1,ok,1.6886153503289179,1.8306640601574675,-0.07476912687299972,,014_tag113_attempt1_ok.yaml
15,2026-09-15T18:58:20.142,114,3,1,ok,1.6830337156434605,1.4315820963442705,-0.06865633189587442,,015_tag114_attempt1_ok.yaml
16,2026-09-15T18:59:16.604,115,3,1,ok,1.6792254680795753,1.0381720935963121,-0.06079641468086847,,016_tag115_attempt1_ok.yaml
17,2026-09-15T19:00:04.678,116,3,1,ok,1.6762648748182052,0.6448219736629786,-0.08252815825592756,,017_tag116_attempt1_ok.yaml
18,2026-09-15T19:00:48.000,117,3,1,ok,1.6778738952287187,0.24988550415507582,-0.09340229853565601,,018_tag117_attempt1_ok.yaml
19,2026-09-15T19:01:30.250,118,4,1,ok,1.6839574208661583,-0.16264181857897048,-0.0701748056383633,,019_tag118_attempt1_ok.yaml
20,2026-09-15T19:02:17.674,119,4,1,ok,1.6820272772588378,-0.5534205017481107,-0.0722993448480329,,020_tag119_attempt1_ok.yaml
21,2026-09-15T19:03:00.909,120,4,1,ok,1.6803730298974093,-0.9521909171241669,-0.07916045534251032,,021_tag120_attempt1_ok.yaml
22,2026-09-15T19:03:40.649,121,5,1,ok,1.685445666729208,-1.360063268334474,-0.07694068275126507,,022_tag121_attempt1_ok.yaml
23,2026-09-15T19:04:28.965,122,5,1,ok,1.6819021483334482,-1.7533665302405375,-0.0730809812841504,,023_tag122_attempt1_ok.yaml
24,2026-09-15T19:05:12.720,123,5,1,ok,1.6801863606892935,-2.1486187278063085,-0.07890270624149792,,024_tag123_attempt1_ok.yaml
25,2026-09-15T19:06:00.248,124,5,1,ok,1.6800396071505315,-2.5455135155307618,-0.08360233008273271,,025_tag124_attempt1_ok.yaml
26,2026-09-15T19:06:53.776,125,5,1,ok,1.6797172094387607,-2.949680074263509,-0.087727288425014,,026_tag125_attempt1_ok.yaml
