seq,recorded_at,path_tag_id,ref_tag_id,attempt,status,x_m,y_m,z_m,error,file
1,2026-09-22T14:27:29.937,100,0,1,ok,-1.7018558615097592,-1.8494860764799248,-0.07036250054586726,,001_tag100_attempt1_ok.yaml
2,2026-09-22T14:28:16.494,101,0,1,ok,-1.7023361982476053,-1.455339465915476,-0.0692083761123917,,002_tag101_attempt1_ok.yaml
3,2026-09-22T14:28:59.492,102,0,1,ok,-1.7021510041978294,-1.0596150895674552,-0.06730243617280864,,003_tag102_attempt1_ok.yaml
4,2026-09-22T14:29:45.773,103,0,1,ok,-1.705184622487761,-0.6690562833157301,-0.07156514185273562,,004_tag103_attempt1_ok.yaml
5,2026-09-22T14:30:29.658,104,0,1,ok,-1.7166086215491752,-0.27809717798174916,-0.07494853014458996,,005_tag104_attempt1_ok.yaml
6,2026-09-22T14:31:13.302,105,1,1,ok,-1.7017366020053766,0.14033072361862353,-0.0743338903775569,,006_tag105_attempt1_ok.yaml
7,2026-09-22T14:31:54.964,106,1,1,ok,-1.7064093313830702,0.5323155714339682,-0.08207341368821687,,007_tag106_attempt1_ok.yaml
8,2026-09-22T14:32:37.762,107,1,1,ok,-1.71757239697024,0.9243583758816988,-0.060782531275778595,,008_tag107_attempt1_ok.yaml
9,2026-09-22T14:33:17.210,108,2,1,ok,-1.705371773963043,1.3390933060548447,-0.05753457115768891,,009_tag108_attempt1_ok.yaml
10,2026-09-22T14:34:00.457,109,2,1,ok,-1.7115668272019358,1.7288779815929876,-0.07118763946094932,,010_tag109_attempt1_ok.yaml
11,2026-09-22T14:34:40.965,110,2,1,ok,-1.719468543547983,2.1225199112080846,-0.077585144975098,,011_tag110_attempt1_ok.yaml
12,2026-09-22T14:35:22.836,111,2,1,ok,-1.7275689857226966,2.517136433688735,-0.0628105351636975,,012_tag111_attempt1_ok.yaml
13,2026-09-22T14:36:14.718,112,2,1,ok,-1.7373207042767937,2.915771879856047,-0.06646833457724809,,013_tag112_attempt1_ok.yaml
14,2026-09-22T14:40:57.069,113,3,1,ok,1.6760835547858761,1.8410141021473332,-0.06343302215175481,,014_tag113_attempt1_ok.yaml
15,2026-09-22T14:41:43.011,114,3,1,ok,1.6793947493398962,1.4452498478892393,-0.0697883826908878,,015_tag114_attempt1_ok.yaml
16,2026-09-22T14:42:26.790,115,3,1,ok,1.6835939616922087,1.0512574707429971,-0.06804467893196163,,016_tag115_attempt1_ok.yaml
17,2026-09-22T14:43:15.972,116,3,1,ok,1.690733284540046,0.662194672467081,-0.06730965336661919,,017_tag116_attempt1_ok.yaml
18,2026-09-22T14:44:01.191,117,3,1,ok,1.7022228499108416,0.27018113971691726,-0.05385387624528498,,018_tag117_attempt1_ok.yaml
19,2026-09-22T14:44:44.523,118,4,1,ok,1.6898455291742556,-0.14597287748904736,-0.0648965946348649,,019_tag118_attempt1_ok.yaml
20,2026-09-22T14:45:30.152,119,4,1,ok,1.6971504137958004,-0.5336803125422466,-0.0635645017640266,,020_tag119_attempt1_ok.yaml
21,2026-09-22T14:46:15.247,120,4,1,ok,1.7038583456021263,-0.9289125549188713,-0.09389780649582408,,021_tag120_attempt1_ok.yaml
22,2026-09-22T14:47:00.436,121,5,1,ok,1.6913284449542045,-1.3442874884544433,-0.06857347368558618,,022_tag121_attempt1_ok.yaml
23,2026-09-22T14:47:46.185,122,5,1,ok,1.6952001399183847,-1.7351391732711008,-0.08055485548492512,,023_tag122_attempt1_ok.yaml
24,2026-09-22T14:48:30.771,123,5,1,ok,1.7054287719898107,-2.126673942094692,-0.04372298959584625,,024_tag123_attempt1_ok.yaml
25,2026-09-22T14:49:09.045,124,5,1,fail,,,,base nav to path_tag_id=124 failed,025_tag124_attempt1_fail.yaml
26,2026-09-22T14:49:29.468,124,5,2,fail,,,,base nav to path_tag_id=124 failed,026_tag124_attempt2_fail.yaml
27,2026-09-22T14:49:49.916,125,5,1,fail,,,,base nav to path_tag_id=125 failed,027_tag125_attempt1_fail.yaml
28,2026-09-22T14:50:10.346,125,5,2,fail,,,,base nav to path_tag_id=125 failed,028_tag125_attempt2_fail.yaml
