timestamp,success,tag_b_id,x_m,y_m,z_m,rx_deg,ry_deg,rz_deg,message,run_dir
20260902_133417,0,126,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,"move_cart failed: MoveCart error 112 (target=[-1091.6999999999998, 892.0999999999999, 384.1, 178.70000000000002, 0.2999999999999997, 53.9])",/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_133417_tag126_FAILED
20260902_133438,1,127,2.121611,-1.413629,-0.079527,178.6161,2.7003,1.6502,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_133438_tag127
20260902_133456,1,128,2.136164,-0.989917,-0.037317,-178.0520,4.2232,1.1597,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_133456_tag128
20260902_133508,1,129,2.166439,-0.577808,-0.043181,-177.0169,2.8072,0.6193,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_133508_tag129
20260902_133528,1,130,2.124100,-0.209167,-0.078552,178.7057,2.3970,0.7863,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_133528_tag130
20260902_133545,1,131,2.143956,0.212520,-0.082508,-179.8052,1.9265,0.4223,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_133545_tag131
20260902_133558,1,132,2.168548,0.621979,-0.068123,-179.5718,2.9969,0.5252,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_133558_tag132
20260902_133616,1,133,2.122721,0.987361,-0.001860,178.1547,6.0372,1.2516,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_133616_tag133
20260902_133628,1,134,2.140980,1.407775,-0.047834,-179.7950,3.6791,1.3955,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_133628_tag134
20260902_133641,1,135,2.166234,1.818477,-0.073594,179.1641,2.6532,0.6249,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_133641_tag135
20260902_133658,1,136,2.190307,2.219287,-0.004908,178.5740,6.9765,-0.1730,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_133658_tag136
20260902_133714,1,137,2.217856,2.612961,-0.064185,-179.5316,2.1854,0.7050,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_133714_tag137
20260902_133848,0,138,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=138 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_133848_tag138_FAILED
20260902_133848,0,139,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=139 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_133848_tag139_FAILED
20260902_133848,0,140,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=140 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_133848_tag140_FAILED
20260902_133848,0,141,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=141 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_133848_tag141_FAILED
20260902_133848,0,142,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=142 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_133848_tag142_FAILED
20260902_133848,0,143,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=143 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_133848_tag143_FAILED
20260902_133849,0,144,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=144 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_133849_tag144_FAILED
20260902_133849,0,145,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=145 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_133849_tag145_FAILED
20260902_133849,0,146,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=146 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_133849_tag146_FAILED
20260902_133849,0,147,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=147 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_133849_tag147_FAILED
20260902_133849,0,148,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=148 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_133849_tag148_FAILED
20260902_133849,0,149,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=149 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_133849_tag149_FAILED
20260902_133849,0,150,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=150 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_133849_tag150_FAILED
20260902_140010,0,126,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,"move_cart failed: MoveCart error 112 (target=[-1091.7, 892.0999999999999, 384.1, 178.70000000000002, 0.3000000000000001, 53.900000000000006])",/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_140010_tag126_FAILED
20260902_140140,0,127,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,auto_align: tag A (id=0) not detected at iteration 4 — adjust initial pose (wait_for_tag_detection: rospy shutdown),/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_140140_tag127_FAILED
20260902_140140,0,128,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=128 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_140140_tag128_FAILED
20260902_140140,0,129,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=129 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_140140_tag129_FAILED
20260902_140140,0,130,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=130 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_140140_tag130_FAILED
20260902_140245,0,126,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,"move_cart failed: MoveCart error 112 (target=[-1091.7, 892.1000000000001, 384.09999999999997, 178.70000000000002, 0.30000000000000027, 53.9])",/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_140245_tag126_FAILED
20260902_140313,1,127,2.117005,-1.419190,0.037629,-178.6736,8.5159,1.9665,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_140313_tag127
20260902_140330,0,128,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,auto_align: tag A (id=0) not detected at iteration 1 — adjust initial pose (tag 0 not detected on /hand_cam/tag_detections within 3.0s),/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_140330_tag128_FAILED
20260902_140358,0,129,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,auto_align: tag A (id=0) not detected at iteration 1 — adjust initial pose (tag 0 not detected on /hand_cam/tag_detections within 3.0s),/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_140358_tag129_FAILED
20260902_140358,0,130,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=130 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_140358_tag130_FAILED
20260902_140358,0,131,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=131 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_140358_tag131_FAILED
20260902_140358,0,132,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=132 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_140358_tag132_FAILED
20260902_140359,0,133,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=133 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_140359_tag133_FAILED
20260902_140359,0,134,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=134 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_140359_tag134_FAILED
20260902_140359,0,135,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=135 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_140359_tag135_FAILED
20260902_140359,0,136,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=136 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_140359_tag136_FAILED
20260902_140359,0,137,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=137 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_140359_tag137_FAILED
20260902_140359,0,138,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=138 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_140359_tag138_FAILED
20260902_140359,0,139,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=139 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_140359_tag139_FAILED
20260902_140359,0,140,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=140 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_140359_tag140_FAILED
20260902_140359,0,141,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=141 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_140359_tag141_FAILED
20260902_140359,0,142,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=142 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_140359_tag142_FAILED
20260902_140400,0,143,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=143 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_140400_tag143_FAILED
20260902_140400,0,144,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=144 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_140400_tag144_FAILED
20260902_140400,0,145,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=145 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_140400_tag145_FAILED
20260902_140400,0,146,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=146 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_140400_tag146_FAILED
20260902_140400,0,147,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=147 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_140400_tag147_FAILED
20260902_140400,0,148,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=148 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_140400_tag148_FAILED
20260902_140400,0,149,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=149 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_140400_tag149_FAILED
20260902_140401,0,150,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,base nav to path_tag_id=150 failed,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_140401_tag150_FAILED
20260902_141611,0,129,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,auto_align: tag A (id=0) not detected at iteration 3 — adjust initial pose (tag 0 not detected on /hand_cam/tag_detections within 3.0s),/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_141611_tag129_FAILED
20260902_142132,1,129,-1.725766,-0.582625,-0.043568,-179.5976,3.8033,0.6375,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_142132_tag129
20260902_142441,0,126,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,"move_cart failed: move_cart failed: MoveL error 112 (target=[-1091.7, 892.1, 384.09999999999997, 178.70000000000002, 0.30000000000000004, 53.90000000000001])",/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_142441_tag126_FAILED
20260902_142457,0,127,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,auto_align: tag A (id=0) not detected at iteration 1 — adjust initial pose (tag 0 not detected on /hand_cam/tag_detections within 3.0s),/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_142457_tag127_FAILED
20260902_142524,1,128,2.136563,-0.993034,-0.073738,178.7520,2.8031,0.9704,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_142524_tag128
20260902_142546,1,129,2.165922,-0.580798,-0.052900,-179.0744,3.3106,0.6451,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_142546_tag129
20260902_142613,1,130,2.125580,-0.208904,-0.087001,178.7720,1.0010,0.7744,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_142613_tag130
20260902_142634,1,131,2.147364,0.223926,-0.083658,-179.5211,1.3398,0.5261,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_142634_tag131
20260902_142652,1,132,2.170172,0.613988,-0.105309,179.6011,0.7166,0.5004,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_142652_tag132
20260902_142721,1,133,2.122544,0.991480,-0.080292,-179.2161,1.9345,1.2540,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_142721_tag133
20260902_142743,1,134,2.144763,1.405280,-0.048195,179.8761,3.1631,1.3768,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_142743_tag134
20260902_142758,1,135,2.167281,1.824793,-0.084929,-179.1196,0.9823,0.7570,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_142758_tag135
20260902_142820,1,136,2.194227,2.217279,-0.114998,178.0304,2.2551,-0.0980,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_142820_tag136
20260902_142841,1,137,2.218251,2.623156,-0.029900,-178.3167,2.1544,0.7981,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_142841_tag137
20260902_143227,0,138,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,"move_cart: no completion within 60.0s (arm busy with a scan, or arm_node down?); target=[-694.6097673479144, 880.2372095840434, 382.7406702460465, 178.70000000000002, 0.29999999999999993, 53.900000000000006]",/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_143227_tag138_FAILED
20260902_143259,1,139,5.668214,1.418633,-0.056990,-179.8070,4.0520,-179.3869,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_143259_tag139
20260902_143353,1,140,5.648974,0.999502,-0.063719,-179.2177,3.1562,-178.7708,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_143353_tag140
20260902_143440,1,141,5.628693,0.588144,-0.035940,-176.7823,2.4397,-178.4199,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_143440_tag141
20260902_143612,1,142,5.673068,0.220070,-0.069769,177.5447,2.7236,-179.2934,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_143612_tag142
20260902_143708,1,143,5.656410,-0.197930,-0.047667,177.5818,4.5089,-178.9963,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_143708_tag143
20260902_143755,1,144,5.633601,-0.608057,-0.054411,-179.9682,2.5052,-178.9468,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_143755_tag144
20260902_143850,1,145,5.675452,-0.979282,-0.022917,179.5018,4.7251,-179.2772,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_143850_tag145
20260902_143926,1,146,5.657182,-1.400628,-0.029875,179.6425,4.7112,-178.6364,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_143926_tag146
20260902_143950,1,147,5.634452,-1.809759,-0.029077,-179.5796,3.9041,-179.0931,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_143950_tag147
20260902_144020,1,148,5.610326,-2.211582,-0.019382,-179.8232,4.1783,-178.3489,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_144020_tag148
20260902_144052,1,149,5.586846,-2.604500,-0.021418,-179.0607,2.9784,-177.9898,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_144052_tag149
20260902_144100,0,150,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,"move_cart failed: move_cart failed: MoveL error 112 (target=[1065.0, 923.8, 384.09999999999997, 178.70000000000002, 0.29999999999999927, -46.099999999999994])",/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_144100_tag150_FAILED
20260902_145915,0,126,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,"move_cart failed: move_cart failed: MoveCart error 112 (target=[-1091.6999999999998, 892.1, 384.1, 178.70000000000002, 0.2999999999999996, 53.900000000000006])",/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_145915_tag126_FAILED
20260902_145939,1,127,2.118372,-1.407874,0.008549,176.7928,6.0566,1.1928,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_145939_tag127
20260902_150005,1,128,2.150565,-0.976541,-0.026975,-178.7561,3.9556,1.0108,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_150005_tag128
20260902_150027,1,129,2.164513,-0.580513,-0.007868,-179.2505,5.1104,0.6418,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_150027_tag129
20260902_150050,1,130,2.126756,-0.209479,-0.083141,179.7919,1.6062,0.7911,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_150050_tag130
20260902_150113,1,131,2.178013,0.252047,-0.076982,-178.8508,1.3327,0.4754,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_150113_tag131
20260902_150127,1,132,2.169864,0.628505,-0.097224,179.7719,1.1805,0.4988,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_150127_tag132
20260902_150151,1,133,2.126990,0.984870,-0.066168,179.2245,2.5332,1.2554,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_150151_tag133
20260902_150212,1,134,2.144170,1.411149,-0.046377,177.6701,3.5614,1.1913,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_150212_tag134
20260902_150234,1,135,2.166321,1.821338,-0.020768,-179.6028,4.6079,0.8437,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_150234_tag135
20260902_150252,1,136,2.192215,2.217784,-0.061492,179.6209,2.8234,-0.0530,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_150252_tag136
20260902_150312,1,137,2.218069,2.625814,-0.036070,-179.3805,2.6498,0.7749,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_150312_tag137
20260902_150540,0,138,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,"move_cart failed: move_cart failed: MoveCart error 112 (target=[-1091.7, 892.0999999999999, 384.1000000000001, 178.70000000000002, 0.3000000000000001, 53.9])",/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_150540_tag138_FAILED
20260902_150601,1,139,5.668105,1.418586,-0.061396,179.6598,3.4508,-179.4563,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_150601_tag139
20260902_150633,1,140,5.650400,0.999091,-0.028131,-178.9384,4.5603,-178.7260,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_150633_tag140
20260902_150706,1,141,5.627780,0.589556,-0.059641,179.9067,3.1778,-178.6165,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_150706_tag141
20260902_150804,1,142,5.673333,0.218466,-0.064261,177.5438,2.9216,-179.3440,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_150804_tag142
20260902_150839,1,143,5.655443,-0.198335,-0.068438,179.2425,2.6783,-178.8646,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_150839_tag143
20260902_150923,1,144,5.631288,-0.608258,-0.087513,178.2033,1.7258,-179.0048,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_150923_tag144
20260902_151021,1,145,5.674938,-0.981119,-0.048345,179.6827,3.6581,-179.2979,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_151021_tag145
20260902_151054,1,146,5.656382,-1.399941,-0.042755,-179.9626,3.7091,-178.5988,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_151054_tag146
20260902_151130,1,147,5.633952,-1.809199,-0.032503,-179.2208,3.3752,-179.0951,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_151130_tag147
20260902_151202,1,148,5.612921,-2.208739,-0.014674,179.5335,4.4630,-178.1961,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_151202_tag148
20260902_151245,1,149,5.588349,-2.603614,0.013337,-178.5709,3.5646,-177.8688,ok,/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_151245_tag149
20260902_151254,0,150,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,"move_cart failed: move_cart failed: MoveCart error 112 (target=[1065.0, 923.8, 384.1000000000001, 178.70000000000002, 0.3000000000000001, -46.10000000000001])",/home/abc/.ros/path_tag_locator/locate/20260902/run_20260902_151254_tag150_FAILED
20260904_153539,0,100,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,auto_align: tag A (id=0) not detected at iteration 1 — adjust initial pose (tag 0 not detected on /hand_cam/tag_detections within 3.0s),/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_153539_tag100_FAILED
20260904_153616,1,101,-1.721854,-1.454315,-0.064900,-179.8546,3.9085,-0.8268,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_153616_tag101
20260904_153645,1,102,-1.712454,-1.056200,-0.064530,-179.3246,3.3581,-0.7122,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_153645_tag102
20260904_153712,1,103,-1.709991,-0.656352,-0.051266,-179.6971,3.5057,-0.9076,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_153712_tag103
20260904_153748,1,104,-1.715196,-0.256339,-0.078235,177.6892,2.4240,-0.0333,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_153748_tag104
20260904_153818,1,105,-1.712181,0.141463,-0.078096,179.3797,3.2362,-0.4298,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_153818_tag105
20260904_153848,1,106,-1.711794,0.541867,-0.081606,178.3012,2.5059,-0.6150,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_153848_tag106
20260904_153920,1,107,-1.718547,0.945613,-0.066478,178.3526,3.9015,-0.4829,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_153920_tag107
20260904_153951,1,108,-1.714516,1.342250,-0.068964,178.9629,3.3350,-0.3054,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_153951_tag108
20260904_154023,1,109,-1.715063,1.741919,-0.074617,178.8692,2.7222,-0.6953,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_154023_tag109
20260904_154057,1,110,-1.718385,2.151081,-0.047203,-179.7558,3.1967,-0.6879,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_154057_tag110
20260904_154140,0,111,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,auto_align: tag A (id=2) not detected at iteration 1 — adjust initial pose (tag 2 not detected on /hand_cam/tag_detections within 3.0s),/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_154140_tag111_FAILED
20260904_154225,0,112,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,auto_align: tag A (id=2) not detected at iteration 1 — adjust initial pose (tag 2 not detected on /hand_cam/tag_detections within 3.0s),/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_154225_tag112_FAILED
20260904_154549,0,113,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,auto_align: tag A (id=3) not detected at iteration 1 — adjust initial pose (tag 3 not detected on /hand_cam/tag_detections within 3.0s),/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_154549_tag113_FAILED
20260904_154625,1,114,1.692936,1.439043,-0.088264,179.8898,2.5972,179.3711,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_154625_tag114
20260904_154656,1,115,1.693169,1.048024,-0.075908,179.7951,2.4840,179.5402,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_154656_tag115
20260904_154729,1,116,1.694228,0.648961,-0.073847,-179.8540,2.0810,178.7396,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_154729_tag116
20260904_154804,1,117,1.703164,0.245879,-0.055879,179.9578,3.8569,179.6211,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_154804_tag117
20260904_154835,1,118,1.699400,-0.150938,-0.077877,179.5760,2.5788,179.3879,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_154835_tag118
20260904_154903,1,119,1.699660,-0.548355,-0.074754,179.5091,2.4811,179.4064,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_154903_tag119
20260904_154936,1,120,1.706840,-0.952270,-0.058986,179.0500,3.0772,179.1531,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_154936_tag120
20260904_155006,1,121,1.701721,-1.350775,-0.053556,179.8813,3.2916,179.3938,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_155006_tag121
20260904_155036,1,122,1.699923,-1.749824,-0.050949,-179.7906,3.5527,178.7555,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_155036_tag122
20260904_155109,1,123,1.699137,-2.155609,-0.058744,-179.6075,1.9414,179.6073,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_155109_tag123
20260904_155153,0,124,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,auto_align: tag A (id=5) not detected at iteration 1 — adjust initial pose (tag 5 not detected on /hand_cam/tag_detections within 3.0s),/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_155153_tag124_FAILED
20260904_155238,0,125,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,auto_align: tag A (id=5) not detected at iteration 1 — adjust initial pose (tag 5 not detected on /hand_cam/tag_detections within 3.0s),/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_155238_tag125_FAILED
20260904_162717,1,126,2.180593,-1.849025,-0.077394,-179.1642,3.1986,0.0074,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_162717_tag126
20260904_162758,1,127,2.193432,-1.446472,-0.069054,-178.1059,4.1745,0.0900,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_162758_tag127
20260904_162836,1,128,2.195229,-1.048592,-0.071807,-176.9365,3.3779,-0.4718,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_162836_tag128
20260904_162910,1,129,2.201725,-0.649704,-0.085009,-176.8452,2.2705,-0.8885,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_162910_tag129
20260904_162949,1,130,2.193730,-0.244655,-0.068027,-179.0605,3.7899,-0.6806,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_162949_tag130
20260904_163028,1,131,2.197516,0.155479,-0.087704,-178.2092,2.4607,-1.0751,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_163028_tag131
20260904_163105,1,132,2.203292,0.557089,-0.074513,-177.1710,2.8697,-0.9741,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_163105_tag132
20260904_163143,1,133,2.192214,0.955067,-0.067960,179.1730,3.5456,-0.4213,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_163143_tag133
20260904_163223,1,134,2.200385,1.358271,-0.090372,-179.1303,2.7962,-0.2905,ok,/home/abc/.ros/path_tag_locator/locate/20260904/run_20260904_163223_tag134
