seq,recorded_at,path_tag_id,ref_tag_id,attempt,status,x_m,y_m,z_m,error,file
25,2026-09-08T13:14:57.188,144,4,1,fail,,,,auto_align: tag A (id=4) not detected at iteration 1 — adjust initial pose (tag 4 not detected on /hand_cam/tag_detections within 3.0s),025_tag144_attempt1_fail.yaml
26,2026-09-08T13:15:02.304,144,4,2,fail,,,,auto_align: tag A (id=4) not detected at iteration 1 — adjust initial pose (tag 4 not detected on /hand_cam/tag_detections within 3.0s),026_tag144_attempt2_fail.yaml
27,2026-09-08T13:15:19.120,145,5,1,fail,,,,auto_align: tag A (id=5) not detected at iteration 1 — adjust initial pose (tag 5 not detected on /hand_cam/tag_detections within 3.0s),027_tag145_attempt1_fail.yaml
28,2026-09-08T13:15:23.014,145,5,2,fail,,,,auto_align: tag A (id=5) not detected at iteration 1 — adjust initial pose (tag 5 not detected on /hand_cam/tag_detections within 3.0s),028_tag145_attempt2_fail.yaml
29,2026-09-08T13:15:25.848,146,5,1,fail,,,,base nav to path_tag_id=146 failed,029_tag146_attempt1_fail.yaml
30,2026-09-08T13:15:39.473,146,5,2,fail,,,,base nav to path_tag_id=146 failed,030_tag146_attempt2_fail.yaml
31,2026-09-08T13:15:39.880,147,5,1,fail,,,,base nav to path_tag_id=147 failed,031_tag147_attempt1_fail.yaml
32,2026-09-08T13:15:40.285,147,5,2,fail,,,,base nav to path_tag_id=147 failed,032_tag147_attempt2_fail.yaml
33,2026-09-08T13:15:40.698,148,5,1,fail,,,,base nav to path_tag_id=148 failed,033_tag148_attempt1_fail.yaml
34,2026-09-08T13:15:41.108,148,5,2,fail,,,,base nav to path_tag_id=148 failed,034_tag148_attempt2_fail.yaml
35,2026-09-08T13:15:41.517,149,5,1,fail,,,,base nav to path_tag_id=149 failed,035_tag149_attempt1_fail.yaml
36,2026-09-08T13:15:41.922,149,5,2,fail,,,,base nav to path_tag_id=149 failed,036_tag149_attempt2_fail.yaml
37,2026-09-08T13:15:42.338,150,5,1,fail,,,,base nav to path_tag_id=150 failed,037_tag150_attempt1_fail.yaml
38,2026-09-08T13:15:42.760,150,5,2,fail,,,,base nav to path_tag_id=150 failed,038_tag150_attempt2_fail.yaml
