group_id,point_id,x,y,z,rx,ry,rz,speed,comment
104,133,-1.545760071,-0.442127094,-0.355026584,-3.119441098,0.356194601,0.063449387,80,
104,134,-1.545760071,-0.412340138,-0.351822983,-3.122248193,0.358369717,0.055103892,80,
104,135,-1.545760071,-0.382424139,-0.349698702,-3.125408773,0.360002857,0.045914584,80,
104,136,-1.545760071,-0.35356343,-0.341550997,-3.128013227,0.36179699,0.038351201,80,
104,137,-1.545760071,-0.324810405,-0.333068381,-3.130399507,0.362853907,0.031527411,80,
104,138,-1.545760071,-0.297082595,-0.321651959,-3.134244643,0.364236976,0.020624762,80,
104,139,-1.545760071,-0.271105238,-0.306893975,-3.135752238,0.364502542,0.016382416,80,
104,140,-1.545760071,-0.241649573,-0.301955261,-3.141197071,0.335132748,0.001182069,80,
104,141,-1.545760071,-0.214682464,-0.291944564,3.140724437,0.341984824,-0.00256964,80,
104,142,-1.545760071,-0.214016525,-0.291171092,3.135666171,0.364958001,-0.01660322,80,
104,143,-1.575760071,-0.185140791,-0.28580565,3.133459216,0.364152294,-0.022833363,80,
104,144,-1.575760071,-0.208260304,-0.302228147,3.131838511,0.363392875,-0.027437473,80,
104,145,-1.575760071,-0.238000819,-0.305999648,3.12792526,0.361838471,-0.038595089,80,
104,146,-1.575760071,-0.263904169,-0.320728884,3.125315722,0.360029991,-0.046174947,80,
104,147,-1.575760071,-0.291083728,-0.333370455,3.121409598,0.35784438,-0.057568608,80,
104,148,-1.575760071,-0.319504515,-0.342873366,3.118488378,0.35541557,-0.066310759,80,
104,149,-1.575760071,-0.34833805,-0.351157511,3.114681396,0.352551656,-0.077799937,80,
104,150,-1.575760071,-0.377410033,-0.358113011,3.111825163,0.348681253,-0.086936408,80,
104,151,-1.575760071,-0.407360536,-0.359590907,3.108064745,0.344131772,-0.099092764,80,
104,152,-1.575760071,-0.437270596,-0.361745319,3.106667997,0.341014343,-0.104062571,80,
104,153,-1.575760071,-0.466604808,-0.367972944,3.099940344,0.356714773,-0.11877394,80,
104,154,-1.575760071,-0.495310015,-0.376647967,3.087162829,0.384716374,-0.144161555,80,
104,155,-1.575760071,-0.524709963,-0.381864843,3.076464895,0.393331871,-0.168533293,80,
104,156,-1.575760071,-0.554519282,-0.385222237,3.053970942,0.324117649,-0.26913859,80,
104,157,-1.575760071,-0.584334414,-0.388426408,3.096199129,0.29421944,-0.154794765,80,
104,158,-1.575760071,-0.614214548,-0.391100874,3.074022937,0.349133453,-0.19376148,80,
104,159,-1.575760071,-0.644134015,-0.393288863,3.009311436,0.425358374,-0.31192404,80,
104,160,-1.575760071,-0.674061166,-0.39536983,2.948175728,0.442004917,-0.429399205,80,
104,161,-1.575760071,-0.704008223,-0.397145901,3.027112871,0.374455528,-0.304137973,80,
104,162,-1.575760071,-0.733966017,-0.398730503,3.127334801,0.14536424,-0.098118636,80,
104,163,-1.575760071,-0.763934967,-0.400088185,2.798404293,0.475625453,-0.651946877,80,
104,164,-1.575760071,-0.793916703,-0.401134817,2.585038245,0.438876835,-0.9715845,80,
