seq,recorded_at,path_tag_id,ref_tag_id,attempt,status,x_m,y_m,z_m,error,file
1,2026-09-04T16:26:54.759,126,0,1,fail,,,,auto_align: tag A (id=0) not detected at iteration 1 — adjust initial pose (tag 0 not detected on /hand_cam/tag_detections within 3.0s),001_tag126_attempt1_fail.yaml
2,2026-09-04T16:27:17.253,126,0,2,ok,2.1805928120200555,-1.8490250177512215,-0.07739438171342825,,002_tag126_attempt2_ok.yaml
3,2026-09-04T16:27:58.990,127,0,1,ok,2.193432085770119,-1.4464721198136394,-0.06905418839281505,,003_tag127_attempt1_ok.yaml
4,2026-09-04T16:28:36.424,128,0,1,ok,2.195229310913086,-1.048591692841261,-0.07180724559825798,,004_tag128_attempt1_ok.yaml
5,2026-09-04T16:29:11.051,129,0,1,ok,2.201725329433004,-0.6497040407618055,-0.08500899604664065,,005_tag129_attempt1_ok.yaml
6,2026-09-04T16:29:49.251,130,1,1,ok,2.1937299145840985,-0.24465485549772806,-0.06802733863499807,,006_tag130_attempt1_ok.yaml
7,2026-09-04T16:30:28.521,131,1,1,ok,2.197515694662911,0.15547945124997054,-0.0877044509909193,,007_tag131_attempt1_ok.yaml
8,2026-09-04T16:31:05.312,132,1,1,ok,2.2032916938847737,0.5570885569172479,-0.07451281584167659,,008_tag132_attempt1_ok.yaml
9,2026-09-04T16:31:43.498,133,2,1,ok,2.192213518281056,0.955067244659992,-0.06796040813616963,,009_tag133_attempt1_ok.yaml
10,2026-09-04T16:32:23.811,134,2,1,ok,2.2003852835810105,1.3582712615710881,-0.09037167360496563,,010_tag134_attempt1_ok.yaml
11,2026-09-04T16:33:03.027,135,2,1,ok,2.2017402304946216,1.7546565191497816,-0.09228917399869703,,011_tag135_attempt1_ok.yaml
12,2026-09-04T16:33:41.979,136,2,1,ok,2.2037617724906284,2.1472159844955616,-0.0935786800770782,,012_tag136_attempt1_ok.yaml
13,2026-09-04T16:34:23.346,137,2,1,ok,2.2087608949528423,2.568270600184614,-0.07375031346006877,,013_tag137_attempt1_ok.yaml
14,2026-09-04T16:37:40.078,138,3,1,ok,5.616717999275527,1.8645511717052232,-0.04535152508666526,,014_tag138_attempt1_ok.yaml
15,2026-09-04T16:38:26.007,139,3,1,ok,5.620091269686617,1.454139531945267,-0.06421799881483528,,015_tag139_attempt1_ok.yaml
16,2026-09-04T16:39:05.727,140,3,1,ok,5.609688213303661,1.0630011680785716,-0.07669378644165507,,016_tag140_attempt1_ok.yaml
17,2026-09-04T16:39:41.669,141,3,1,ok,5.611716058138805,0.6584798462162295,-0.07592025639852716,,017_tag141_attempt1_ok.yaml
18,2026-09-04T16:40:21.365,142,4,1,ok,5.622285685409691,0.2536315295442413,-0.09721557864248384,,018_tag142_attempt1_ok.yaml
19,2026-09-04T16:41:00.766,143,4,1,ok,5.616862585234582,-0.14586969537699573,-0.07924286762979514,,019_tag143_attempt1_ok.yaml
20,2026-09-04T16:41:40.005,144,4,1,ok,5.613369186332331,-0.5525041683634586,-0.09704220049240068,,020_tag144_attempt1_ok.yaml
21,2026-09-04T16:42:17.636,145,5,1,ok,5.623324003396125,-0.9422925432787053,-0.060519387174854535,,021_tag145_attempt1_ok.yaml
22,2026-09-04T16:42:54.592,146,5,1,ok,5.617531489890631,-1.3403666281198874,-0.06301679511246776,,022_tag146_attempt1_ok.yaml
23,2026-09-04T16:43:27.649,147,5,1,ok,5.618274035165639,-1.7389002218596057,-0.05910645774236638,,023_tag147_attempt1_ok.yaml
24,2026-09-04T16:44:01.171,148,5,1,ok,5.6176745313103655,-2.146486004788113,-0.055288969690845784,,024_tag148_attempt1_ok.yaml
25,2026-09-04T16:44:39.023,149,5,1,ok,5.6116963130348205,-2.5507812751080507,-0.06169905312346052,,025_tag149_attempt1_ok.yaml
26,2026-09-04T16:45:24.386,150,5,1,ok,5.602866362020119,-2.9624698788278296,-0.03418898326193632,,026_tag150_attempt1_ok.yaml
