seq,recorded_at,path_tag_id,ref_tag_id,attempt,status,x_m,y_m,z_m,error,file
1,2026-09-09T15:35:46.572,100,0,1,fail,,,,auto_align: tag A (id=0) not detected at iteration 1 — adjust initial pose (tag 0 not detected on /hand_cam/tag_detections within 3.0s),001_tag100_attempt1_fail.yaml
2,2026-09-09T15:36:07.560,100,0,2,fail,,,,tag 0 not detected on /hand_cam/tag_detections within 3.0s,002_tag100_attempt2_fail.yaml
3,2026-09-09T15:36:56.715,101,0,1,ok,-1.7146346888330868,-1.455753869459992,-0.06205488823109969,,003_tag101_attempt1_ok.yaml
4,2026-09-09T15:37:41.375,102,0,1,ok,-1.7096267385881698,-1.0560423710826004,-0.052058100148566065,,004_tag102_attempt1_ok.yaml
5,2026-09-09T15:38:20.748,103,0,1,ok,-1.7066088825712322,-0.6557405046471719,-0.05250900083822253,,005_tag103_attempt1_ok.yaml
6,2026-09-09T15:39:08.290,104,0,1,ok,-1.7089254157389946,-0.25120842220969164,-0.03832473568586981,,006_tag104_attempt1_ok.yaml
7,2026-09-09T15:39:50.673,105,1,1,ok,-1.7087817114479464,0.14120290297052804,-0.061350486758971604,,007_tag105_attempt1_ok.yaml
8,2026-09-09T15:40:27.372,106,1,1,ok,-1.7100235868617686,0.5433891283170837,-0.060895239947083415,,008_tag106_attempt1_ok.yaml
9,2026-09-09T15:41:05.753,107,1,1,ok,-1.7122985067771443,0.950069705016057,-0.0654624957019122,,009_tag107_attempt1_ok.yaml
10,2026-09-09T15:41:49.510,108,2,1,ok,-1.7107102509255898,1.3416468794210221,-0.07085313550113666,,010_tag108_attempt1_ok.yaml
11,2026-09-09T15:42:33.529,109,2,1,ok,-1.7125210645610824,1.742587400574286,-0.06307185427112434,,011_tag109_attempt1_ok.yaml
12,2026-09-09T15:43:22.799,110,2,1,ok,-1.7146344520393453,2.1569215683498664,-0.048272310824390825,,012_tag110_attempt1_ok.yaml
13,2026-09-09T15:44:13.783,111,2,1,ok,-1.7051139363606551,2.5545892842379225,-0.07303446353344006,,013_tag111_attempt1_ok.yaml
14,2026-09-09T15:45:10.766,112,2,1,ok,-1.699053290540757,2.9608477427969486,-0.05589109267833053,,014_tag112_attempt1_ok.yaml
15,2026-09-09T15:49:54.982,113,3,1,ok,1.6960356626201256,1.8455056130232643,-0.06878913772099357,,015_tag113_attempt1_ok.yaml
16,2026-09-09T15:50:43.774,114,3,1,ok,1.6909138509901709,1.4461775184891563,-0.07420100258605403,,016_tag114_attempt1_ok.yaml
17,2026-09-09T15:51:27.781,115,3,1,ok,1.6898353007865365,1.0487892596764727,-0.07536348150432286,,017_tag115_attempt1_ok.yaml
18,2026-09-09T15:52:11.330,116,3,1,ok,1.691151999115886,0.6487100095533198,-0.07916121146391018,,018_tag116_attempt1_ok.yaml
19,2026-09-09T15:52:57.881,117,3,1,ok,1.6941673492549199,0.24344898851709285,-0.07548374179902723,,019_tag117_attempt1_ok.yaml
20,2026-09-09T15:53:39.967,118,4,1,ok,1.6952603741327756,-0.150151449944374,-0.08019868833285514,,020_tag118_attempt1_ok.yaml
21,2026-09-09T15:54:21.592,119,4,1,ok,1.6960915941706372,-0.548927077736035,-0.07779911702473556,,021_tag119_attempt1_ok.yaml
22,2026-09-09T15:55:07.245,120,4,1,ok,1.6967541800185222,-0.9572869129280884,-0.08318229537441385,,022_tag120_attempt1_ok.yaml
23,2026-09-09T15:55:47.142,121,5,1,ok,1.6976068140147285,-1.350547977703855,-0.05805298914664612,,023_tag121_attempt1_ok.yaml
24,2026-09-09T15:56:31.212,122,5,1,ok,1.696146286884742,-1.750697772912515,-0.05932308485523345,,024_tag122_attempt1_ok.yaml
25,2026-09-09T15:57:15.828,123,5,1,ok,1.6947653425589886,-2.155549604183835,-0.06231648683916601,,025_tag123_attempt1_ok.yaml
26,2026-09-09T15:58:07.549,124,5,1,ok,1.6951764109670409,-2.566775670907946,-0.04238806635650261,,026_tag124_attempt1_ok.yaml
27,2026-09-09T15:59:04.229,125,5,1,ok,1.6820816457480672,-2.96860895003121,-0.03546536616107122,,027_tag125_attempt1_ok.yaml
