seq,recorded_at,path_tag_id,ref_tag_id,attempt,status,x_m,y_m,z_m,error,file
1,2026-09-09T13:13:40.985,100,0,1,fail,,,,auto_align: tag A (id=0) not detected at iteration 1 — adjust initial pose (tag 0 not detected on /hand_cam/tag_detections within 3.0s),001_tag100_attempt1_fail.yaml
2,2026-09-09T13:13:58.602,100,0,2,fail,,,,auto_align: tag A (id=0) not detected at iteration 1 — adjust initial pose (tag 0 not detected on /hand_cam/tag_detections within 3.0s),002_tag100_attempt2_fail.yaml
3,2026-09-09T13:15:00.876,101,0,1,ok,-1.7161177772638938,-1.4545737795619071,-0.06266457316068733,,003_tag101_attempt1_ok.yaml
4,2026-09-09T13:15:42.597,102,0,1,ok,-1.708763309032641,-1.0555968345088507,-0.057637245725896256,,004_tag102_attempt1_ok.yaml
5,2026-09-09T13:16:19.405,103,0,1,ok,-1.7067044884979343,-0.655577968558477,-0.05488125699749592,,005_tag103_attempt1_ok.yaml
6,2026-09-09T13:17:02.522,104,0,1,ok,-1.7090896632407624,-0.2501030439714176,-0.05079626005940336,,006_tag104_attempt1_ok.yaml
7,2026-09-09T13:17:43.187,105,1,1,ok,-1.70897812635308,0.14258526430203258,-0.06066633222973113,,007_tag105_attempt1_ok.yaml
8,2026-09-09T13:18:27.422,106,1,1,ok,-1.709633456312058,0.5428072226429047,-0.0638076140523718,,008_tag106_attempt1_ok.yaml
9,2026-09-09T13:19:08.570,107,1,1,ok,-1.7121669540629143,0.9488133505429797,-0.07812358020537968,,009_tag107_attempt1_ok.yaml
10,2026-09-09T13:19:46.075,108,2,1,ok,-1.7110782920806673,1.3425795364715474,-0.06728887920732753,,010_tag108_attempt1_ok.yaml
11,2026-09-09T13:20:28.293,109,2,1,ok,-1.7129704284827536,1.742698425034051,-0.06222777801170122,,011_tag109_attempt1_ok.yaml
12,2026-09-09T13:21:11.006,110,2,1,ok,-1.714997581142466,2.1482888884297213,-0.053977889378055484,,012_tag110_attempt1_ok.yaml
13,2026-09-09T13:21:55.547,111,2,1,ok,-1.706316963264709,2.5541001292593073,-0.07337620140538065,,013_tag111_attempt1_ok.yaml
14,2026-09-09T13:22:50.760,112,2,1,ok,-1.6996895053837338,2.9587518118514717,-0.07062519453478522,,014_tag112_attempt1_ok.yaml
15,2026-09-09T13:27:27.332,113,3,1,ok,1.6959280131121983,1.8456915720088913,-0.0694087271949215,,015_tag113_attempt1_ok.yaml
16,2026-09-09T13:28:15.157,114,3,1,ok,1.6913951962676559,1.4454621321565606,-0.07232852437963258,,016_tag114_attempt1_ok.yaml
17,2026-09-09T13:28:55.988,115,3,1,ok,1.6895734705581344,1.048343634784154,-0.07405122048826528,,017_tag115_attempt1_ok.yaml
18,2026-09-09T13:29:37.543,116,3,1,ok,1.6917035180885924,0.6486118393704238,-0.07350786934504815,,018_tag116_attempt1_ok.yaml
19,2026-09-09T13:30:20.918,117,3,1,ok,1.693577084190438,0.24306756034492527,-0.07131686541353333,,019_tag117_attempt1_ok.yaml
20,2026-09-09T13:31:03.117,118,4,1,ok,1.695416884263293,-0.1499437373155403,-0.07826348567454243,,020_tag118_attempt1_ok.yaml
21,2026-09-09T13:31:44.912,119,4,1,ok,1.6967991331263899,-0.5480756774796848,-0.07528341703823359,,021_tag119_attempt1_ok.yaml
22,2026-09-09T13:32:27.783,120,4,1,ok,1.697938721548605,-0.9576684550108865,-0.06748018209861506,,022_tag120_attempt1_ok.yaml
23,2026-09-09T13:33:05.476,121,5,1,ok,1.697461913833413,-1.3510351396827367,-0.05894699844135207,,023_tag121_attempt1_ok.yaml
24,2026-09-09T13:33:48.636,122,5,1,ok,1.6955238688163679,-1.7508717783874193,-0.061818163367629894,,024_tag122_attempt1_ok.yaml
25,2026-09-09T13:34:31.619,123,5,1,ok,1.6951501928682249,-2.156355237877378,-0.05584565115561584,,025_tag123_attempt1_ok.yaml
26,2026-09-09T13:35:30.941,124,5,1,ok,1.6898568562779719,-2.5602047847815896,-0.06635044348401953,,026_tag124_attempt1_ok.yaml
27,2026-09-09T13:36:23.037,125,5,1,ok,1.6818949757319586,-2.9673182716892272,-0.041159222766555544,,027_tag125_attempt1_ok.yaml
