seq,recorded_at,path_tag_id,ref_tag_id,attempt,status,x_m,y_m,z_m,error,file
1,2026-09-08T15:51:44.506,100,0,1,fail,,,,auto_align: tag A (id=0) not detected at iteration 1 — adjust initial pose (tag 0 not detected on /hand_cam/tag_detections within 3.0s),001_tag100_attempt1_fail.yaml
2,2026-09-08T15:52:02.116,100,0,2,fail,,,,auto_align: tag A (id=0) not detected at iteration 1 — adjust initial pose (tag 0 not detected on /hand_cam/tag_detections within 3.0s),002_tag100_attempt2_fail.yaml
3,2026-09-08T15:52:43.653,101,0,1,ok,-1.723899794802263,-1.4570057734518906,-0.06307419595566435,,003_tag101_attempt1_ok.yaml
4,2026-09-08T15:53:12.029,102,0,1,ok,-1.7145556228134509,-1.0554485003306755,-0.05583078531592086,,004_tag102_attempt1_ok.yaml
5,2026-09-08T15:53:39.521,103,0,1,ok,-1.7110958091677761,-0.6548915420686227,-0.05207346833602296,,005_tag103_attempt1_ok.yaml
6,2026-09-08T15:54:10.235,104,0,1,ok,-1.7128978508826656,-0.2505101064622335,-0.048584346825187814,,006_tag104_attempt1_ok.yaml
7,2026-09-08T15:54:40.034,105,1,1,ok,-1.7134401156371863,0.14152748466006107,-0.078121164202775,,007_tag105_attempt1_ok.yaml
8,2026-09-08T15:55:10.122,106,1,1,ok,-1.7137306157143288,0.5428830730517424,-0.07068447224841563,,008_tag106_attempt1_ok.yaml
9,2026-09-08T15:55:40.221,107,1,1,ok,-1.7145369990396522,0.9493655640990323,-0.08632634486118496,,009_tag107_attempt1_ok.yaml
10,2026-09-08T15:56:14.157,108,2,1,ok,-1.723878035161308,1.3416074099852777,-0.0631529586929689,,010_tag108_attempt1_ok.yaml
11,2026-09-08T15:56:47.396,109,2,1,ok,-1.710011335003491,1.7428119282988754,-0.07512101567614578,,011_tag109_attempt1_ok.yaml
12,2026-09-08T15:57:20.229,110,2,1,ok,-1.7175282857172913,2.1480714129675085,-0.06339444988170684,,012_tag110_attempt1_ok.yaml
13,2026-09-08T15:57:58.490,111,2,1,ok,-1.711301576115524,2.554514148677922,-0.06335099867222244,,013_tag111_attempt1_ok.yaml
14,2026-09-08T15:58:37.688,112,2,1,ok,-1.7015492701791701,2.9598501738080385,-0.04729742101401368,,014_tag112_attempt1_ok.yaml
15,2026-09-08T16:01:56.738,113,3,1,ok,1.7032430779124335,1.844682362840944,-0.0656390825802334,,015_tag113_attempt1_ok.yaml
16,2026-09-08T16:02:38.965,114,3,1,ok,1.6970084843576343,1.4464310570828995,-0.07129624482101773,,016_tag114_attempt1_ok.yaml
17,2026-09-08T16:03:11.693,115,3,1,ok,1.6947799857022048,1.0491147615554726,-0.0731339125442828,,017_tag115_attempt1_ok.yaml
18,2026-09-08T16:03:45.007,116,3,1,ok,1.6912717590930266,0.6475041529505023,-0.07964242343836302,,018_tag116_attempt1_ok.yaml
19,2026-09-08T16:04:15.525,117,3,1,ok,1.697997057601747,0.24385542755220102,-0.07274557024420586,,019_tag117_attempt1_ok.yaml
20,2026-09-08T16:04:47.501,118,4,1,ok,1.700951146064953,-0.14992578227478412,-0.07934575004696158,,020_tag118_attempt1_ok.yaml
21,2026-09-08T16:05:16.520,119,4,1,ok,1.7010532329186328,-0.5477319281441558,-0.08367511575586532,,021_tag119_attempt1_ok.yaml
22,2026-09-08T16:05:46.166,120,4,1,ok,1.7010566879721138,-0.9564865940999954,-0.08605555825133071,,022_tag120_attempt1_ok.yaml
23,2026-09-08T16:06:19.309,121,5,1,ok,1.7051847696284206,-1.3489623860167466,-0.05313657590651564,,023_tag121_attempt1_ok.yaml
24,2026-09-08T16:06:51.856,122,5,1,ok,1.7051956551536827,-1.7505838867508514,-0.04836203098606444,,024_tag122_attempt1_ok.yaml
25,2026-09-08T16:07:21.909,123,5,1,ok,1.6994785594188868,-2.154994814650978,-0.056906619528569784,,025_tag123_attempt1_ok.yaml
26,2026-09-08T16:07:55.083,124,5,1,ok,1.6939968722392615,-2.5593549882822986,-0.040451655059158376,,026_tag124_attempt1_ok.yaml
27,2026-09-08T16:08:35.983,125,5,1,ok,1.6851551349097398,-2.966318365065493,-0.03585541593121861,,027_tag125_attempt1_ok.yaml
