seq,recorded_at,path_tag_id,ref_tag_id,attempt,status,x_m,y_m,z_m,error,file
1,2026-09-08T14:34:13.269,100,0,1,fail,,,,auto_align: tag A (id=0) not detected at iteration 1 — adjust initial pose (tag 0 not detected on /hand_cam/tag_detections within 3.0s),001_tag100_attempt1_fail.yaml
2,2026-09-08T14:34:30.987,100,0,2,fail,,,,auto_align: tag A (id=0) not detected at iteration 1 — adjust initial pose (tag 0 not detected on /hand_cam/tag_detections within 3.0s),002_tag100_attempt2_fail.yaml
3,2026-09-08T14:35:08.904,101,0,1,ok,-1.7208673575033142,-1.455141869638303,-0.06529064251422531,,003_tag101_attempt1_ok.yaml
4,2026-09-08T14:35:42.095,102,0,1,ok,-1.7166729851666047,-1.0557229105348105,-0.05214505296250118,,004_tag102_attempt1_ok.yaml
5,2026-09-08T14:36:09.529,103,0,1,ok,-1.7107627463446358,-0.6548461772460157,-0.051491240017364395,,005_tag103_attempt1_ok.yaml
6,2026-09-08T14:36:38.481,104,0,1,ok,-1.7126649531117768,-0.2502138342514505,-0.052930123756028465,,006_tag104_attempt1_ok.yaml
7,2026-09-08T14:37:10.138,105,1,1,ok,-1.7135623003126739,0.14173308209100738,-0.07812062988417796,,007_tag105_attempt1_ok.yaml
8,2026-09-08T14:37:38.940,106,1,1,ok,-1.7144620043811862,0.5429196642834234,-0.06662363988605692,,008_tag106_attempt1_ok.yaml
9,2026-09-08T14:38:08.842,107,1,1,ok,-1.7159584806026111,0.9492926639096437,-0.0689379253231186,,009_tag107_attempt1_ok.yaml
10,2026-09-08T14:38:42.818,108,2,1,ok,-1.7109593604422755,1.3413463028173238,-0.07791774772547351,,010_tag108_attempt1_ok.yaml
11,2026-09-08T14:39:14.330,109,2,1,ok,-1.7166627777888448,1.74333342447212,-0.06632794949179739,,011_tag109_attempt1_ok.yaml
12,2026-09-08T14:39:44.819,110,2,1,ok,-1.7174495438883226,2.149227498574769,-0.05381852375520491,,012_tag110_attempt1_ok.yaml
13,2026-09-08T14:40:19.216,111,2,1,ok,-1.708017995902217,2.556157033178251,-0.03678185355543906,,013_tag111_attempt1_ok.yaml
14,2026-09-08T14:41:00.005,112,2,1,ok,-1.7018535900451575,2.959893796269841,-0.04435389452461313,,014_tag112_attempt1_ok.yaml
15,2026-09-08T14:44:23.079,113,3,1,ok,1.7030111519453253,1.8454660922094863,-0.06646083429952418,,015_tag113_attempt1_ok.yaml
16,2026-09-08T14:45:04.657,114,3,1,ok,1.6972973528629418,1.4457518698434164,-0.06625218133093794,,016_tag114_attempt1_ok.yaml
17,2026-09-08T14:45:35.797,115,3,1,ok,1.6937844711699626,1.048422465297705,-0.07820523734532452,,017_tag115_attempt1_ok.yaml
18,2026-09-08T14:46:05.721,116,3,1,ok,1.6960770051273282,0.64934301761826,-0.07614412778478562,,018_tag116_attempt1_ok.yaml
19,2026-09-08T14:46:36.006,117,3,1,ok,1.6969356160592186,0.2431751652530263,-0.0808368693991725,,019_tag117_attempt1_ok.yaml
20,2026-09-08T14:47:04.524,118,4,1,ok,1.7008594848724758,-0.15041436280856793,-0.07821121758587328,,020_tag118_attempt1_ok.yaml
21,2026-09-08T14:47:35.732,119,4,1,ok,1.7006352825402518,-0.5483579375535697,-0.08005022545751826,,021_tag119_attempt1_ok.yaml
22,2026-09-08T14:48:05.273,120,4,1,ok,1.7009205723664422,-0.956679521642999,-0.0846384609930182,,022_tag120_attempt1_ok.yaml
23,2026-09-08T14:48:33.982,121,5,1,ok,1.7026088514659916,-1.3499311465798356,-0.06039327753892896,,023_tag121_attempt1_ok.yaml
24,2026-09-08T14:49:03.800,122,5,1,ok,1.7002750151295687,-1.749092309170444,-0.06982967314815074,,024_tag122_attempt1_ok.yaml
25,2026-09-08T14:49:37.171,123,5,1,ok,1.6999868575465218,-2.1551395140803424,-0.05478726904013675,,025_tag123_attempt1_ok.yaml
26,2026-09-08T14:50:10.587,124,5,1,ok,1.6944880078657167,-2.559253457972045,-0.044554874608498274,,026_tag124_attempt1_ok.yaml
27,2026-09-08T14:50:53.154,125,5,1,ok,1.6857680637803076,-2.9663536813273756,-0.03928779894758961,,027_tag125_attempt1_ok.yaml
