seq,recorded_at,path_tag_id,ref_tag_id,attempt,status,x_m,y_m,z_m,error,file
1,2026-09-08T14:58:53.826,100,0,1,fail,,,,auto_align: tag A (id=0) not detected at iteration 1 — adjust initial pose (tag 0 not detected on /hand_cam/tag_detections within 3.0s),001_tag100_attempt1_fail.yaml
2,2026-09-08T14:59:11.408,100,0,2,fail,,,,auto_align: tag A (id=0) not detected at iteration 1 — adjust initial pose (tag 0 not detected on /hand_cam/tag_detections within 3.0s),002_tag100_attempt2_fail.yaml
3,2026-09-08T14:59:51.354,101,0,1,ok,-1.7213039400796188,-1.4553162616941329,-0.05819275701217943,,003_tag101_attempt1_ok.yaml
4,2026-09-08T15:00:20.557,102,0,1,ok,-1.7142726628768337,-1.0553678969289702,-0.06024178890900963,,004_tag102_attempt1_ok.yaml
5,2026-09-08T15:00:47.256,103,0,1,ok,-1.7113577412474847,-0.6554146595294742,-0.05149274242087239,,005_tag103_attempt1_ok.yaml
6,2026-09-08T15:01:17.114,104,0,1,ok,-1.713380732062959,-0.2501735709813674,-0.040057953376555495,,006_tag104_attempt1_ok.yaml
7,2026-09-08T15:01:46.533,105,1,1,ok,-1.7137775605342869,0.14215611426788177,-0.07587029471779329,,007_tag105_attempt1_ok.yaml
8,2026-09-08T15:02:15.776,106,1,1,ok,-1.7146485142053751,0.5426167087579175,-0.06925866000519411,,008_tag106_attempt1_ok.yaml
9,2026-09-08T15:02:45.314,107,1,1,ok,-1.7157199790703723,0.9490651160752029,-0.07418091237327196,,009_tag107_attempt1_ok.yaml
10,2026-09-08T15:03:14.793,108,2,1,ok,-1.7160640839756112,1.3428675831782688,-0.06350675202801405,,010_tag108_attempt1_ok.yaml
11,2026-09-08T15:03:43.919,109,2,1,ok,-1.716606687300914,1.7429479582627834,-0.06425305091694379,,011_tag109_attempt1_ok.yaml
12,2026-09-08T15:04:14.844,110,2,1,ok,-1.7173111889919537,2.149498513251318,-0.05621731762975247,,012_tag110_attempt1_ok.yaml
13,2026-09-08T15:04:50.663,111,2,1,ok,-1.7091594482969468,2.554447550969935,-0.021019770458735987,,013_tag111_attempt1_ok.yaml
14,2026-09-08T15:05:29.995,112,2,1,ok,-1.7019399373946835,2.9599036086798236,-0.0279356710596183,,014_tag112_attempt1_ok.yaml
15,2026-09-08T15:08:42.071,113,3,1,ok,1.7027093760007461,1.844857520497269,-0.07152761148430611,,015_tag113_attempt1_ok.yaml
16,2026-09-08T15:09:22.282,114,3,1,ok,1.6972069251140156,1.4452599989300188,-0.07310818395293914,,016_tag114_attempt1_ok.yaml
17,2026-09-08T15:09:52.374,115,3,1,ok,1.694717069121694,1.0482049882790534,-0.07357536146845965,,017_tag115_attempt1_ok.yaml
18,2026-09-08T15:10:22.142,116,3,1,ok,1.6953768843728922,0.6492092491785728,-0.07559115738738469,,018_tag116_attempt1_ok.yaml
19,2026-09-08T15:10:53.471,117,3,1,ok,1.698100558528771,0.24271817607654655,-0.06434711434147311,,019_tag117_attempt1_ok.yaml
20,2026-09-08T15:11:22.176,118,4,1,ok,1.6999799959617032,-0.15046141676083108,-0.08298976345405677,,020_tag118_attempt1_ok.yaml
21,2026-09-08T15:11:50.661,119,4,1,ok,1.700464825191344,-0.5484073324760412,-0.08222390186311289,,021_tag119_attempt1_ok.yaml
22,2026-09-08T15:12:20.660,120,4,1,ok,1.7010846676085634,-0.956989676584227,-0.08480479841291,,022_tag120_attempt1_ok.yaml
23,2026-09-08T15:12:49.375,121,5,1,ok,1.7030378431440982,-1.3497303768288897,-0.05470408318203466,,023_tag121_attempt1_ok.yaml
24,2026-09-08T15:13:19.371,122,5,1,ok,1.7016383888557227,-1.7493383023976925,-0.05725746719707957,,024_tag122_attempt1_ok.yaml
25,2026-09-08T15:13:50.717,123,5,1,ok,1.6992805577162904,-2.1547226717542514,-0.061191076656963043,,025_tag123_attempt1_ok.yaml
26,2026-09-08T15:14:23.790,124,5,1,ok,1.694659032863143,-2.558705498203032,-0.05567916984640975,,026_tag124_attempt1_ok.yaml
27,2026-09-08T15:15:03.861,125,5,1,ok,1.6860858905238874,-2.966641722756772,-0.03817958635138614,,027_tag125_attempt1_ok.yaml
