group_id,point_id,x,y,z,ra_mean,ra_std,ra_min,ra_max,num_samples,success,execution_message,validated_at
132,17,0.0038969823037071,-0.2846963872574,0.3850587669533813,0.34130483865737915,0.0,0.34130483865737915,0.34130483865737915,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:19:26
132,20,-0.0260122414524444,-0.2847806312944484,0.3853272896299156,0.409562885761261,0.0,0.409562885761261,0.409562885761261,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:19:29
132,22,-0.0559214663627576,-0.2848648827137134,0.385595509850005,0.0824117660522461,0.0,0.0824117660522461,0.0824117660522461,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:19:31
132,24,-0.0858100651922622,-0.2848480954211398,0.3858601027903006,0.33821433782577515,0.0,0.33821433782577515,0.33821433782577515,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:19:34
132,26,-0.1156829273935937,-0.2847542269232954,0.386121706717424,0.4470628499984741,0.0,0.4470628499984741,0.4470628499984741,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:19:36
132,27,-0.1455557931280087,-0.2846603753817971,0.3863828170546446,0.4454055428504944,0.0,0.4454055428504944,0.4454055428504944,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:19:39
132,28,-0.1754286642618727,-0.284566542187272,0.386643433868583,0.08241862058639526,0.0,0.08241862058639526,0.08241862058639526,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:19:41
132,29,-0.2052835847025627,-0.2845076242566824,0.3871747023929195,0.15623599290847778,0.0,0.15623599290847778,0.15623599290847778,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:19:43
132,30,-0.2351148254676576,-0.2844947550532571,0.3880631498813953,0.08240699768066406,0.0,0.08240699768066406,0.08240699768066406,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:19:46
132,31,-0.2649460769147389,-0.2844819030700022,0.3889511106589557,0.08553922176361084,0.0,0.08553922176361084,0.08553922176361084,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:19:48
132,32,-0.2947773413160128,-0.2844690684948743,0.3898385847855278,0.0823715329170227,0.0,0.0823715329170227,0.0823715329170227,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:19:50
132,33,-0.3246086209433088,-0.2844562515153214,0.3907255723352625,0.08376717567443848,0.0,0.08376717567443848,0.08376717567443848,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:19:52
132,34,-0.3540955809837467,-0.2846596584090856,0.3917487682907983,0.5655738711357117,0.0,0.5655738711357117,0.5655738711357117,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:19:54
132,35,-0.3839099716828928,-0.284627357274777,0.3931666440714125,0.08410632610321045,0.0,0.08410632610321045,0.08410632610321045,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:19:57
132,36,-0.4078280685475064,-0.2845833639032198,0.3943123832412604,0.08542090654373169,0.0,0.08542090654373169,0.08542090654373169,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:19:59
132,39,-0.5259853154463798,-0.2564304204371871,0.4007068973360981,0.0850251317024231,0.0,0.0850251317024231,0.0850251317024231,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:20:04
132,40,-0.4966035729827991,-0.2554688847659059,0.3987364068128891,0.44104546308517456,0.0,0.44104546308517456,0.44104546308517456,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:20:07
132,41,-0.4669074033432465,-0.2551717662177872,0.396839802687044,0.08281737565994263,0.0,0.08281737565994263,0.08281737565994263,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:20:09
132,42,-0.437211304124895,-0.2548746161417269,0.3949402458503631,0.08453607559204102,0.0,0.08453607559204102,0.08453607559204102,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:20:11
132,43,-0.4075402865352664,-0.2547423515472619,0.3933572028843045,0.11892706155776978,0.0,0.11892706155776978,0.11892706155776978,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:20:13
132,44,-0.3778820244095511,-0.2546935626698362,0.3919337151711016,0.4092046618461609,0.0,0.4092046618461609,0.4092046618461609,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:20:15
132,45,-0.3481361988990581,-0.2546085472789902,0.3906814834813465,0.08533895015716553,0.0,0.08533895015716553,0.08533895015716553,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:20:17
132,46,-0.3183557403393815,-0.2545092030271952,0.389496661537133,0.08317291736602783,0.0,0.08317291736602783,0.08317291736602783,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:20:20
132,47,-0.2885996100752015,-0.2544584245991637,0.3884323202662285,0.08182346820831299,0.0,0.08182346820831299,0.08182346820831299,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:20:22
132,48,-0.2588799467222609,-0.2544804594674472,0.3875487234580878,0.5055925250053406,0.0,0.5055925250053406,0.5055925250053406,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:20:24
132,49,-0.2291603223550895,-0.2545025457750069,0.3866636904079666,0.08241862058639526,0.0,0.08241862058639526,0.08241862058639526,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:20:26
132,50,-0.1994080770626682,-0.2545968934207629,0.3861045953303593,0.08241206407546997,0.0,0.08241206407546997,0.08241206407546997,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:20:28
132,51,-0.1696256398062019,-0.2547581153308115,0.3858469824959503,0.08246839046478271,0.0,0.08246839046478271,0.08246839046478271,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:20:30
132,52,-0.1398240200151692,-0.2548966348083422,0.3855870668129567,0.08272111415863037,0.0,0.08272111415863037,0.08272111415863037,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:20:33
132,53,-0.1098699993825487,-0.2548545069679502,0.3853197435304419,0.332719087600708,0.0,0.332719087600708,0.332719087600708,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:20:35
132,55,-0.0799159792167241,-0.2548123808054706,0.3850523446309283,0.08238911628723145,0.0,0.08238911628723145,0.08238911628723145,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:20:37
132,57,-0.0499619594160514,-0.2547702564165008,0.3847848701158842,0.08252441883087158,0.0,0.08252441883087158,0.08252441883087158,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:20:40
132,59,-0.0200079398788839,-0.2547281338966295,0.3845173199871212,0.37711143493652344,0.0,0.37711143493652344,0.37711143493652344,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:20:43
132,61,0.0018076692933317,-0.2246958554579212,0.3835674032502911,0.47669053077697754,0.0,0.47669053077697754,0.47669053077697754,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:20:46
132,63,-0.0281612820411576,-0.2247239359192752,0.3838346890154123,0.08241266012191772,0.0,0.08241266012191772,0.08241266012191772,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:21:03
132,65,-0.0581302334430817,-0.2247520172580538,0.3841019411754905,0.08241623640060425,0.0,0.08241623640060425,0.08241623640060425,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:21:05
132,67,-0.088099184942558,-0.2247800994459374,0.3843691597298602,0.08302688598632812,0.0,0.08302688598632812,0.08302688598632812,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:21:22
132,69,-0.118068136569704,-0.2248081824546048,0.3846363446779238,0.08307695388793945,0.0,0.08307695388793945,0.08307695388793945,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:21:25
132,70,-0.1480370883546375,-0.2248362662557331,0.3849034960191513,0.08335590362548828,0.0,0.08335590362548828,0.08335590362548828,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:21:27
132,71,-0.1780060403274754,-0.2248643508209978,0.3851706137530805,0.08364230394363403,0.0,0.08364230394363403,0.08364230394363403,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:21:29
132,72,-0.2079749925183345,-0.224892436122073,0.3854376978793172,0.0843915343284607,0.0,0.0843915343284607,0.0843915343284607,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:21:31
132,73,-0.2374398525918017,-0.2245128903327124,0.3856873936251396,0.0842362642288208,0.0,0.0842362642288208,0.0842362642288208,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:21:33
132,74,-0.266637542843321,-0.2244603357495157,0.3866132732697076,0.5945324897766113,0.0,0.5945324897766113,0.5945324897766113,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:21:35
132,75,-0.2965033590494128,-0.2245163942766831,0.3878004291762101,0.6827518343925476,0.0,0.6827518343925476,0.6827518343925476,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:21:37
132,76,-0.3263691839829046,-0.2245724581905901,0.388987277610722,0.08214235305786133,0.0,0.08214235305786133,0.08214235305786133,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:21:40
132,77,-0.3562350186646745,-0.2246285269737427,0.3901738185947722,0.0832974910736084,0.0,0.0832974910736084,0.0832974910736084,1,True,"Success (standoff NOT corrected: no Keyence data (sensor/node silent) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:21:42
132,78,-0.3860572410633891,-0.2246880319606111,0.391379724755576,0.08339464664459229,0.0,0.08339464664459229,0.08339464664459229,1,True,"Success (standoff NOT corrected: out of range on the far side (seek disabled) (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 16:21:45
