group_id,point_id,x,y,z,ra_mean,ra_std,ra_min,ra_max,num_samples,success,execution_message,validated_at
106,1,0.0038969823037071,-0.2846963872574,0.3850587669533813,,,,,0,False,"IK failed (code 112): target (284, 1614, -267) mm is 1.64 m from the arm base (FR10 reach 1.40 m); world (0.004, -0.285, 0.385) at robot pose (-0.000, 1.710, 90.0 deg)",2026-09-14 13:45:13
106,2,-0.0260122414524444,-0.2847806312944484,0.3853272896299156,,,,,0,False,"IK failed (code 112): target (284, 1585, -267) mm is 1.61 m from the arm base (FR10 reach 1.40 m); world (-0.026, -0.285, 0.385) at robot pose (-0.000, 1.710, 90.0 deg)",2026-09-14 13:45:13
106,3,-0.0559214663627576,-0.2848648827137134,0.385595509850005,,,,,0,False,"IK failed (code 112): target (284, 1555, -266) mm is 1.58 m from the arm base (FR10 reach 1.40 m); world (-0.056, -0.285, 0.386) at robot pose (-0.000, 1.710, 90.0 deg)",2026-09-14 13:45:14
106,4,-0.0858100651922622,-0.2848480954211398,0.3858601027903006,,,,,0,False,"IK failed (code 112): target (284, 1525, -266) mm is 1.55 m from the arm base (FR10 reach 1.40 m); world (-0.086, -0.285, 0.386) at robot pose (-0.000, 1.710, 90.0 deg)",2026-09-14 13:45:15
106,5,-0.1156829273935937,-0.2847542269232954,0.386121706717424,,,,,0,False,"IK failed (code 112): target (284, 1495, -266) mm is 1.52 m from the arm base (FR10 reach 1.40 m); world (-0.116, -0.285, 0.386) at robot pose (-0.000, 1.710, 90.0 deg)",2026-09-14 13:45:15
106,6,-0.1455557931280087,-0.2846603753817971,0.3863828170546446,,,,,0,False,"IK failed (code 112): target (284, 1465, -266) mm is 1.49 m from the arm base (FR10 reach 1.40 m); world (-0.146, -0.285, 0.386) at robot pose (-0.000, 1.710, 90.0 deg)",2026-09-14 13:45:16
106,7,-0.1754286642618727,-0.284566542187272,0.386643433868583,,,,,0,False,"IK failed (code 112): target (284, 1435, -265) mm is 1.46 m from the arm base (FR10 reach 1.40 m); world (-0.175, -0.285, 0.387) at robot pose (-0.000, 1.710, 90.0 deg)",2026-09-14 13:45:16
106,8,-0.2052835847025627,-0.2845076242566824,0.3871747023929195,,,,,0,False,"IK failed (code 112): target (284, 1405, -265) mm is 1.43 m from the arm base (FR10 reach 1.40 m); world (-0.205, -0.285, 0.387) at robot pose (-0.000, 1.710, 90.0 deg)",2026-09-14 13:45:17
106,9,-0.2351148254676576,-0.2844947550532571,0.3880631498813953,,,,,0,False,"IK failed (code 112): target (284, 1375, -264) mm is 1.40 m from the arm base (FR10 reach 1.40 m); world (-0.235, -0.284, 0.388) at robot pose (-0.000, 1.710, 90.0 deg)",2026-09-14 13:45:17
106,10,-0.2649460769147389,-0.2844819030700022,0.3889511106589557,,,,,0,False,"IK failed (code 112): target (284, 1346, -263) mm is 1.38 m from the arm base (FR10 reach 1.40 m); world (-0.265, -0.284, 0.389) at robot pose (-0.000, 1.710, 90.0 deg)",2026-09-14 13:45:18
106,11,-0.2947773413160128,-0.2844690684948743,0.3898385847855278,,,,,0,True,"Success (standoff NOT corrected: cancelled (err n/a, 0 steps, travel 0.0 mm))",2026-09-14 13:45:30
106,12,-0.3246086209433088,-0.2844562515153214,0.3907255723352625,,,,,0,,,
106,13,-0.3540955809837467,-0.2846596584090856,0.3917487682907983,,,,,0,,,
106,14,-0.3839099716828928,-0.284627357274777,0.3931666440714125,,,,,0,,,
106,15,-0.4078280685475064,-0.2845833639032198,0.3943123832412604,,,,,0,,,
106,16,-0.5259853154463798,-0.2564304204371871,0.4007068973360981,,,,,0,,,
106,17,-0.4966035729827991,-0.2554688847659059,0.3987364068128891,,,,,0,,,
106,18,-0.4669074033432465,-0.2551717662177872,0.396839802687044,,,,,0,,,
106,19,-0.437211304124895,-0.2548746161417269,0.3949402458503631,,,,,0,,,
106,20,-0.4075402865352664,-0.2547423515472619,0.3933572028843045,,,,,0,,,
106,21,-0.3778820244095511,-0.2546935626698362,0.3919337151711016,,,,,0,,,
106,22,-0.3481361988990581,-0.2546085472789902,0.3906814834813465,,,,,0,,,
106,23,-0.3183557403393815,-0.2545092030271952,0.389496661537133,,,,,0,,,
106,24,-0.2885996100752015,-0.2544584245991637,0.3884323202662285,,,,,0,,,
106,25,-0.2588799467222609,-0.2544804594674472,0.3875487234580878,,,,,0,,,
106,26,-0.2291603223550895,-0.2545025457750069,0.3866636904079666,,,,,0,,,
106,27,-0.1994080770626682,-0.2545968934207629,0.3861045953303593,,,,,0,,,
106,28,-0.1696256398062019,-0.2547581153308115,0.3858469824959503,,,,,0,,,
106,29,-0.1398240200151692,-0.2548966348083422,0.3855870668129567,,,,,0,,,
106,30,-0.1098699993825487,-0.2548545069679502,0.3853197435304419,,,,,0,,,
106,31,-0.0799159792167241,-0.2548123808054706,0.3850523446309283,,,,,0,,,
106,32,-0.0499619594160514,-0.2547702564165008,0.3847848701158842,,,,,0,,,
106,33,-0.0200079398788839,-0.2547281338966295,0.3845173199871212,,,,,0,,,
106,34,0.0018076692933317,-0.2246958554579212,0.3835674032502911,,,,,0,,,
106,35,-0.0281612820411576,-0.2247239359192752,0.3838346890154123,,,,,0,,,
106,36,-0.0581302334430817,-0.2247520172580538,0.3841019411754905,,,,,0,,,
106,37,-0.088099184942558,-0.2247800994459374,0.3843691597298602,,,,,0,,,
106,38,-0.118068136569704,-0.2248081824546048,0.3846363446779238,,,,,0,,,
106,39,-0.1480370883546375,-0.2248362662557331,0.3849034960191513,,,,,0,,,
106,40,-0.1780060403274754,-0.2248643508209978,0.3851706137530805,,,,,0,,,
106,41,-0.2079749925183345,-0.224892436122073,0.3854376978793172,,,,,0,,,
106,42,-0.2374398525918017,-0.2245128903327124,0.3856873936251396,,,,,0,,,
106,43,-0.266637542843321,-0.2244603357495157,0.3866132732697076,,,,,0,,,
106,44,-0.2965033590494128,-0.2245163942766831,0.3878004291762101,,,,,0,,,
106,45,-0.3263691839829046,-0.2245724581905901,0.388987277610722,,,,,0,,,
106,46,-0.3562350186646745,-0.2246285269737427,0.3901738185947722,,,,,0,,,
106,47,-0.3860572410633891,-0.2246880319606111,0.391379724755576,,,,,0,,,
106,48,-0.41542922036206,-0.2248296945477697,0.3928350021331555,,,,,0,,,
106,49,-0.4448913434630326,-0.225412754378568,0.3947251243683798,,,,,0,,,
106,50,-0.4745001007734333,-0.2258620336238069,0.3968374666614579,,,,,0,,,
106,51,-0.5042494444571055,-0.2261829454542077,0.3991693509323445,,,,,0,,,
106,52,-0.5271960318181665,-0.2264304204371871,0.4009662459419039,,,,,0,,,
106,53,-0.5284067481899533,-0.1964304204371871,0.4012255945477098,,,,,0,,,
106,54,-0.4985820421909581,-0.1962615766395711,0.3988898909878792,,,,,0,,,
106,55,-0.4687573487758378,-0.1960927087743116,0.3965534751452371,,,,,0,,,
106,56,-0.4389326661512183,-0.1959238204602317,0.3942163468721844,,,,,0,,,
106,57,-0.4091079925232532,-0.1957549153170484,0.3918785060516589,,,,,0,,,
106,58,-0.3809454583103031,-0.1960839411975391,0.3903994839271311,,,,,0,,,
