seq,recorded_at,path_tag_id,ref_tag_id,attempt,status,x_m,y_m,z_m,error,file
1,2026-09-22T16:51:21.383,100,0,1,fail,,,,base nav to path_tag_id=100 failed,001_tag100_attempt1_fail.yaml
2,2026-09-22T16:51:21.728,100,0,2,fail,,,,base nav to path_tag_id=100 failed,002_tag100_attempt2_fail.yaml
3,2026-09-22T16:51:22.092,101,0,1,fail,,,,base nav to path_tag_id=101 failed,003_tag101_attempt1_fail.yaml
4,2026-09-22T16:51:22.437,101,0,2,fail,,,,base nav to path_tag_id=101 failed,004_tag101_attempt2_fail.yaml
5,2026-09-22T16:51:22.790,102,0,1,fail,,,,base nav to path_tag_id=102 failed,005_tag102_attempt1_fail.yaml
6,2026-09-22T16:51:23.138,102,0,2,fail,,,,base nav to path_tag_id=102 failed,006_tag102_attempt2_fail.yaml
7,2026-09-22T16:51:23.494,103,0,1,fail,,,,base nav to path_tag_id=103 failed,007_tag103_attempt1_fail.yaml
8,2026-09-22T16:51:23.836,103,0,2,fail,,,,base nav to path_tag_id=103 failed,008_tag103_attempt2_fail.yaml
9,2026-09-22T16:51:24.187,104,0,1,fail,,,,base nav to path_tag_id=104 failed,009_tag104_attempt1_fail.yaml
10,2026-09-22T16:51:24.539,104,0,2,fail,,,,base nav to path_tag_id=104 failed,010_tag104_attempt2_fail.yaml
