seq,recorded_at,path_tag_id,ref_tag_id,attempt,status,x_m,y_m,z_m,error,file
1,2026-09-22T16:25:46.943,100,0,1,ok,-1.7066017708692267,-1.8480416330508027,-0.06337550588806565,,001_tag100_attempt1_ok.yaml
2,2026-09-22T16:26:31.335,101,0,1,ok,-1.7061164977868835,-1.4514703434103393,-0.0665135358736901,,002_tag101_attempt1_ok.yaml
3,2026-09-22T16:27:14.161,102,0,1,ok,-1.7050824665600937,-1.0517381559743628,-0.05655339940756767,,003_tag102_attempt1_ok.yaml
4,2026-09-22T16:27:57.543,103,0,1,ok,-1.7048206371098051,-0.6528061513259302,-0.04404844797701919,,004_tag103_attempt1_ok.yaml
5,2026-09-22T16:28:41.359,104,0,1,ok,-1.7104887754023421,-0.2556713431162849,-0.03948896910038858,,005_tag104_attempt1_ok.yaml
6,2026-09-22T16:29:23.465,105,1,1,ok,-1.7047933526653583,0.14852551559088675,-0.06273142817927148,,006_tag105_attempt1_ok.yaml
7,2026-09-22T16:30:05.992,106,1,1,ok,-1.7063973950207223,0.5480796449632926,-0.06120961054644976,,007_tag106_attempt1_ok.yaml
8,2026-09-22T16:30:46.532,107,1,1,ok,-1.71051717271471,0.9463808425171928,-0.053169425518035725,,008_tag107_attempt1_ok.yaml
9,2026-09-22T16:31:25.514,108,2,1,ok,-1.7077432104964583,1.3469022447123848,-0.059628483485902405,,009_tag108_attempt1_ok.yaml
10,2026-09-22T16:32:08.644,109,2,1,ok,-1.7103906699619178,1.745667800361969,-0.05974766853993914,,010_tag109_attempt1_ok.yaml
11,2026-09-22T16:32:48.352,110,2,1,ok,-1.7122860091626206,2.1428489639586585,-0.09263382709096935,,011_tag110_attempt1_ok.yaml
12,2026-09-22T16:33:30.059,111,2,1,ok,-1.7127601081545794,2.543245520993655,-0.052056940150772224,,012_tag111_attempt1_ok.yaml
13,2026-09-22T16:34:20.244,112,2,1,ok,-1.7149373824124394,2.943335552148215,-0.05321719888857112,,013_tag112_attempt1_ok.yaml
14,2026-09-22T16:38:57.988,113,3,1,ok,1.6801877220550185,1.8408559466898102,-0.059025336762069856,,014_tag113_attempt1_ok.yaml
15,2026-09-22T16:39:45.101,114,3,1,ok,1.6831276562160755,1.4417643109725116,-0.06966285204154424,,015_tag114_attempt1_ok.yaml
16,2026-09-22T16:40:29.076,115,3,1,ok,1.6867196415049146,1.0439270060108525,-0.05968570375343916,,016_tag115_attempt1_ok.yaml
17,2026-09-22T16:41:15.314,116,3,1,ok,1.689387994517515,0.6472414412557098,-0.07127967709419246,,017_tag116_attempt1_ok.yaml
18,2026-09-22T16:42:00.033,117,3,1,ok,1.695027628529434,0.24854842460786786,-0.055167887454704016,,018_tag117_attempt1_ok.yaml
19,2026-09-22T16:42:45.576,118,4,1,ok,1.6926795062421292,-0.15413697481791105,-0.057376024022797546,,019_tag118_attempt1_ok.yaml
20,2026-09-22T16:43:29.597,119,4,1,ok,1.695938362440096,-0.5502459627155326,-0.052905217451993655,,020_tag119_attempt1_ok.yaml
21,2026-09-22T16:44:14.261,120,4,1,ok,1.6987927604450896,-0.9509382947404229,-0.05799909947196679,,021_tag120_attempt1_ok.yaml
22,2026-09-22T16:44:55.676,121,5,1,ok,1.6945335064674119,-1.3528718738511865,-0.05446009502258845,,022_tag121_attempt1_ok.yaml
23,2026-09-22T16:45:41.194,122,5,1,ok,1.6957247481540896,-1.7506922768807223,-0.048145259113654124,,023_tag122_attempt1_ok.yaml
24,2026-09-22T16:46:28.541,123,5,1,ok,1.6974926913124002,-2.148896207445572,-0.05049772001643792,,024_tag123_attempt1_ok.yaml
25,2026-09-22T16:47:16.606,124,5,1,ok,1.7002086829733973,-2.5469119319559015,-0.04145911562557009,,025_tag124_attempt1_ok.yaml
26,2026-09-22T16:48:06.363,125,5,1,ok,1.7021461473750459,-2.9487786802826847,-0.033434883280604406,,026_tag125_attempt1_ok.yaml
