target_line,group_id,point_id,x,y,z,rx,ry,rz,speed,is_discontinuous,coordinate_frame,base_normal_error_mm,base_x_actual_mm,standoff_mm,base_height_mm,lift_mm
1,106,46,-0.083540421861431735,-0.10637055489379996,0.34667673775749658,-1.5709548313567119,0.021348500032649875,3.1341676030983576,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,106,47,-0.087476203405360886,-0.076368818751656367,0.34732599154852423,-1.5708868257599256,0.021175241529477251,3.1373185499137333,10,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,106,48,-0.057500741501794739,-0.076367526540725941,0.34706670597535338,-1.5708369714908956,0.021046145753115253,3.1396612953904617,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,106,49,-0.027525279780008294,-0.076366233170587106,0.34680736541217505,-1.5707877228848184,0.020916817737073323,-3.1411812842734617,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,106,50,0.002450181953196795,-0.076364938651904232,0.34654796985831404,-1.5707390811484196,0.020787260677117336,-3.1388385810051678,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,106,51,-0.021322963853087407,-0.046365151390622514,0.34736883744210728,-1.5707470301836772,0.020808559578528119,-3.1392234325704638,10,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,106,52,-0.051302369782878499,-0.046366227792131932,0.34762822764097512,-1.5707875194426548,0.020916279689172645,-3.1411715464869094,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,106,53,-0.081281775704218129,-0.046367303399451484,0.34788757981367197,-1.5708284283568834,0.021023841424610668,3.1400656299910366,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,106,54,-0.089827900744882117,-0.016366676890123697,0.3485766741264662,-1.5708045454557131,0.020961199578102274,3.1412005356560018,10,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,106,55,-0.059845687768845135,-0.016365755987924082,0.34831730053653365,-1.5707697169795969,0.020869073860896759,-3.1403174780517258,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,106,56,-0.029863474750942531,-0.016364834505973449,0.34805789909344703,-1.5707351961100016,0.020776832729158423,-3.1386501980351631,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,106,57,0.00011873837846843038,-0.016363912448124452,0.34779846979736356,-1.5707009832731065,0.020684477338171581,-3.1369829337392345,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,106,58,-0.019095382845701003,0.013089013747292509,0.34983850364542324,-1.5706305231584596,0.075462020799339058,-3.1393933905013891,10,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,106,59,-0.04908212995766692,0.013089173243502323,0.35004056941100065,-1.5707258655236349,0.075446174630818819,-3.1406578395806393,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,106,60,-0.079068877048730668,0.013089333931466463,0.35024261941193308,-1.5708211672129908,0.075430088760638947,3.1412630240082748,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
