group_id,point_id,x,y,z,rx,ry,rz,speed,comment
118,61,1.396878358,2.03641726,0.600457647,-1.569472122,-0.031942045,3.100136932,80,
118,62,1.366559877,2.036384818,0.600980242,-1.569380866,-0.030602668,3.095352755,80,
118,63,1.335833882,2.036305366,0.601404856,-1.569327353,-0.02933845,3.091527036,80,
118,64,1.305532222,2.036285274,0.601737044,-1.569229339,-0.027474702,3.084643452,80,
118,65,1.274792434,2.036239637,0.601977899,-1.568853445,-0.032147611,3.081350952,80,
118,66,1.244539389,2.036232873,0.602097636,-1.56824363,-0.040733137,3.078988306,80,
118,67,1.21417094,2.0362224,0.602218318,-1.569338395,-0.022910966,3.078038073,80,
118,68,1.220618576,2.066215747,0.60192116,-1.56926879,-0.024417208,3.079093743,80,
118,69,1.251065233,2.066229249,0.601795084,-1.569457991,-0.024242378,3.086643744,80,
118,70,1.281468171,2.066240015,0.601674523,-1.570064652,-0.014741653,3.092363197,80,
118,71,1.311995533,2.066271809,0.601380853,-1.570327881,-0.011450927,3.10066644,80,
118,72,1.342492105,2.066305177,0.6010405,-1.570329115,-0.012195209,3.103265335,80,
118,73,1.373018409,2.066360592,0.60056563,-1.570351853,-0.013414251,3.108460615,80,
118,74,1.403525366,2.066415949,0.600028193,-1.57037013,-0.014101418,3.1113565,80,
118,75,1.434116168,2.066501167,0.599362264,-1.570404207,-0.01481085,3.115108942,80,
118,76,1.464666359,2.066581206,0.59861601,-1.570440916,-0.015445837,3.118570217,80,
118,77,1.495372756,2.066712545,0.59772735,-1.570479187,-0.015893383,3.121628477,80,
118,78,1.525956556,2.066813772,0.596761033,-1.570526131,-0.016344418,3.12505032,80,
118,79,1.556874275,2.067021639,0.595604052,-1.57056996,-0.016658721,3.127997741,80,
118,80,1.587447153,2.067128327,0.594402668,-1.570619912,-0.016902603,3.131148149,80,
118,81,1.618578346,2.067412762,0.592939903,-1.570676744,-0.017113023,3.134602095,80,
118,82,1.649203108,2.067540246,0.591456264,-1.570709045,-0.017174385,3.13650813,80,
118,83,1.679988614,2.06665848,0.589673529,-1.570769674,-0.017288044,3.140046813,80,
118,84,1.703924344,2.064357912,0.588236264,-1.570822459,-0.017291914,-3.140077554,80,
118,85,1.704791256,2.098097182,0.587570776,-1.570859885,-0.01721933,-3.137899414,80,
118,86,1.675386755,2.097830459,0.589299943,-1.570921499,-0.017106283,-3.134272931,80,
118,87,1.644354904,2.097497018,0.591161022,-1.570971576,-0.016911581,-3.131222532,80,
118,88,1.61343023,2.097285969,0.592713615,-1.571027936,-0.016639486,-3.127667081,80,
