target_line,group_id,point_id,x,y,z,rx,ry,rz,speed,is_discontinuous,coordinate_frame,base_normal_error_mm,base_x_actual_mm,standoff_mm,base_height_mm,lift_mm
1,106,1,0.0038068121942742561,-0.28528066444544092,0.36506750662495535,-1.5706645034461153,-0.029217719133221021,3.1370802817754595,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,2,-0.026138248156304833,-0.28533121086766994,0.36533526660961735,-1.5706227534619275,-0.027531909964522372,3.135287498418319,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,3,-0.056083309199381093,-0.28538176171922897,0.36560284512041252,-1.570587054111571,-0.025845981016354047,3.1334950150072745,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,4,-0.086015996624906554,-0.28537168934368479,0.36586801831545601,-1.5705265808073925,-0.026181298298876055,3.1312888381416135,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,5,-0.11593924362307795,-0.28531536824497816,0.36613122342142529,-1.5704364694616468,-0.028058441536076062,3.1287663947266524,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,6,-0.14586249274109897,-0.28525905732007917,0.36639413237345297,-1.5703368763394554,-0.029935044507568787,3.126243318604419,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,7,-0.17578574509878964,-0.28520275740336409,0.36665674521151126,-1.5702278008962467,-0.031811050046145706,3.1237195778212281,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,8,-0.20569614038859774,-0.28516740664501039,0.3671898460009918,-1.5701150930861552,-0.032988075179663845,3.1209409328363646,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,9,-0.23558957537017045,-0.2851596851229552,0.36807984483612127,-1.5700062649656452,-0.033243247704538348,3.1178266618845596,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,10,-0.26548301676093478,-0.28515197393300223,0.36896955164470147,-1.5698958468953688,-0.033497717640727176,3.1147122659243136,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,11,-0.29537646592421507,-0.28514427318792551,0.36985896646268868,-1.5697838437915337,-0.033751473853721237,3.1115977593756794,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,12,-0.28925036554803385,-0.2551378868504991,0.36845446131278736,-1.5696896404928224,-0.033961631369928025,3.1090115383086872,10,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,13,-0.2594238770137538,-0.25515110777146915,0.36756737288585895,-1.569883335641415,-0.033526278109642149,3.1143621704503053,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,14,-0.22959741187093519,-0.25516435955600503,0.36667942271374232,-1.570072354513365,-0.03308881474466463,3.1197124810010122,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,15,-0.19974886077507015,-0.25522096814345868,0.36611723939712359,-1.5702641223999252,-0.031204265357929861,3.1245360365883417,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,16,-0.16987986874381811,-0.25531770128948783,0.36585642894678283,-1.5704403908091447,-0.027980686569667901,3.1288709055241481,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,17,-0.13999936759229814,-0.2554008129760062,0.36559419164197532,-1.5705751702055535,-0.025210609335968748,3.1328195872930591,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,18,-0.11002742911583763,-0.25537553627177101,0.36532715129372495,-1.5705911237699837,-0.026053604941222552,3.1337157397970428,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,19,-0.08005549091945463,-0.25535026057428323,0.36506006557527526,-1.5706085897033466,-0.026896576473659728,3.1346119628823024,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,20,-0.050083552942162601,-0.25532498594090136,0.36479293448750733,-1.5706275681711688,-0.027739520585190691,3.1355082590607672,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,21,-0.020111615122974102,-0.25529971242897859,0.364525758031508,-1.5706480593381436,-0.028582433927187401,3.1364046308444431,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,22,0.0017177254176687917,-0.22528034536575361,0.36357614812093836,-1.5706647862316663,-0.029228361047955564,3.1370916004408302,10,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,23,-0.028263171479913085,-0.22529719364256603,0.3638431659587526,-1.5706501844618677,-0.028666439920233655,3.1364939707540431,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,24,-0.058244068417955708,-0.22531404244583317,0.36411016363354098,-1.5706362550828845,-0.028104503480290033,3.1358963758973135,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,25,-0.088224965414529732,-0.22533089175856336,0.36437714114490433,-1.5706229980462325,-0.027542552720513314,3.1352988151263252,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,26,-0.11820586248770537,-0.2253477415637638,0.36464409849248397,-1.570610413303261,-0.02698058863318642,3.1347012876967693,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,27,-0.14818675965555372,-0.22536459184444077,0.36491103567596195,-1.5705985008051555,-0.02641861221048547,3.1341037928643494,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,28,-0.17816765693614478,-0.2253814425835996,0.36517795269506098,-1.5705872605029376,-0.025856624444477783,3.1335063298847818,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,29,-0.20814855434754831,-0.22539829376424472,0.36544484954954448,-1.5705766923474633,-0.025294626327127423,3.1329088980138011,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,30,-0.2378269811491085,-0.22517056629062834,0.36570195908359171,-1.5701591249846762,-0.032883556340625342,3.1222140631897934,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,31,-0.26733949763495635,-0.22513903354071033,0.36663712176901236,-1.5696039162906943,-0.033920462064451762,3.1064472398275984,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,32,-0.29724955421844101,-0.2251726686570108,0.36782513201427924,-1.5695707358344835,-0.032796726964949396,3.1042340175382401,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,33,-0.082399005611726084,-0.19680735797544685,0.36466687731252478,-1.5710898999480052,0.021675635016829897,3.1280484968478564,10,1.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,34,-0.052437591225761526,-0.19680533885613644,0.36444248933471923,-1.5710617894331877,0.021608672646279414,3.1293073109227532,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,35,-0.022476177375620132,-0.19680331867375248,0.36421805374341287,-1.5710338477344004,0.021541638618793435,3.1305661160077762,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,36,0.0042815720756879116,-0.16679777889665515,0.36468301048682233,-1.5709584503184679,0.021357630887705703,3.1340013276907737,10,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
1,106,37,-0.025662086444654175,-0.1668007733680073,0.36491017733034559,-1.5709989041527765,0.021457128604741804,3.1321511812429708,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,30,652,0
