group_id,point_id,q1,q2,q3,q4,q5,q6,is_discontinuous
104,20,-1.58089436167179,0.011915466561785,0.409142892261589,-1.9904311879549,-1.41512711489617,-0.010225109183224,0
104,21,-1.58211659872606,-0.068289593870038,0.600603802427848,-2.10544021498045,-1.41113268736595,-0.011476204077186,0
104,22,-1.58342680909534,-0.126530902082177,0.74517596813749,-2.19551057225841,-1.4070044169357,-0.012805549743372,0
104,23,-1.58427190549559,-0.173589162260196,0.865889289786437,-2.27241829325888,-1.40491472831561,-0.013671984103193,0
104,24,-1.585158436122,-0.213607797127282,0.972372520965394,-2.34212606594916,-1.40281888843023,-0.014573862738746,0
104,25,-1.58567618191338,-0.248344550148637,1.06874663880336,-2.40721292306277,-1.40223194879281,-0.015090420052955,0
104,26,-1.58518120095252,-0.278670614345336,1.15731206682944,-2.46942840748516,-1.40536280705087,-0.014574407938514,0
104,27,-1.58466107764355,-0.30564620056746,1.2400108219747,-2.52912657319006,-1.40849819046084,-0.014045840383018,0
104,28,-1.58646049513986,-0.328567656697976,1.32047368494018,-2.59402961038778,-1.40367916531468,-0.015891479009399,0
104,29,-1.59401160894428,-0.348137005460794,1.39641423458949,-2.65403862847279,-1.380170444361,-0.023636315139032,0
104,30,-1.60227687810623,-0.363325653636725,1.47041650843398,-2.72036926369956,-1.35567626743256,-0.03218680731645,0
104,31,-1.60276872504064,-0.37776544164794,1.53787084221059,-2.77910543008007,-1.35704084023188,-0.032669970324423,0
104,32,-1.60347502441377,-0.391256503909811,1.60092951098404,-2.82984006471469,-1.35784955964766,-0.033383533570092,0
104,33,-1.60442579451036,-0.39742240351843,1.66584179431728,-2.9021148192459,-1.35804614847405,-0.034323433900213,0
104,34,-1.60552099647922,-0.40440043912027,1.72510647717675,-2.95854658153368,-1.35801888743836,-0.035430279053052,0
104,35,-1.60692186885209,-0.40389428461956,1.78468857737788,-3.03236376118789,-1.3573243664509,-0.036823523204192,0
104,36,-1.6086296174912,-0.39879596583441,1.8418943568255,-3.11004895313243,-1.35605304256488,-0.038515642235602,0
104,37,-1.61070244121818,-0.392069992303731,1.89524419926329,-3.18065696773736,-1.35415656637305,-0.040593584841414,0
104,38,-1.61079004257651,-0.353920474315227,1.94961487694251,-3.32860586993879,-1.35731203236307,-0.040310459115553,0
104,39,-1.59727482236306,-0.264337170676183,1.98456935440613,-3.56736259701365,-1.39280966744851,-0.025850812075374,0
104,40,-1.58212670076056,-0.39014564125543,2.02371925653138,-3.28848653886968,-1.43065308883135,-0.011370082290262,0
104,41,1.92936895889876,-2.7784475122869,-1.65436336557751,-3.18494918149732,-1.70390051239822,-2.78546057379598,0
104,42,1.92061348104397,-2.79030131797307,-1.61646100516587,-3.17363122933599,-1.69185515410391,-2.79769281772763,0
104,43,1.89292746340487,-2.78832876707604,-1.51003210002236,-3.37293906558006,-1.73604340067268,-2.81732965165493,0
104,44,1.88134056146539,-2.80205178887393,-1.44049041943395,-3.43905526357143,-1.73821356273011,-2.82857514683009,0
104,45,1.86933183658978,-2.81933198126651,-1.36228297301885,-3.51728532215507,-1.74369443153225,-2.8398753882899,0
104,46,1.85814106801213,-2.84035090972175,-1.28003198935424,-3.59449988507574,-1.74886833546358,-2.85052553344988,1
104,47,1.84796337318693,-2.86508350348889,-1.19631725690459,-3.66358518841265,-1.75288667417701,-2.86043353337908,0
104,48,1.83839743094803,-2.89358285460053,-1.10621541476716,-3.73575187605153,-1.75685840242157,-2.86975918007881,0
104,49,1.82936452004171,-2.92669005849233,-1.00898030653517,-3.80953264111386,-1.76083657756793,-2.87860004924282,0
104,50,1.82080627758124,-2.96424081724353,-0.905298199883581,-3.88185610145974,-1.76486970092416,-2.88703437976278,0
104,51,1.81267894276874,-3.01023161647506,-0.783004748766085,-3.96906348997605,-1.76904356756572,-2.89499369703893,0
104,52,1.80539817379529,-3.06392361836712,-0.648274497508481,-4.05420447703797,-1.77174528785888,-2.90225828404736,0
104,53,1.79824767757142,-3.13692350731713,-0.471207869157716,-4.16580800543888,-1.77532933428571,-2.90933051349744,1
104,54,1.79184102996068,-3.26635001030278,-0.173094722278469,-4.33926378140724,-1.77751614710313,-2.9157472478894,1
104,55,-1.62538855190636,-0.256520827828446,1.11980820804448,-2.44712069289708,-1.35089331781782,-0.055925353350671,0
104,56,-1.62414927814513,-0.224916826045244,1.02545764131083,-2.3773770276291,-1.35046373344644,-0.054672471453245,0
104,57,-1.62162332441673,-0.188383495002501,0.925086292069962,-2.31129705893714,-1.35518040127504,-0.052034684479356,0
104,58,-1.61942442316776,-0.145852999490964,0.812762574902298,-2.23872478094786,-1.35908282273405,-0.049745099044846,0
104,59,-1.61756953669371,-0.094633399532891,0.682517393244228,-2.15630333298546,-1.36201638226815,-0.04782458431146,0
104,60,-1.61579945085515,-0.028997116163195,0.521853078086147,-2.0578526377228,-1.36493697757799,-0.045981743088065,0
104,61,-1.61526709701945,0.075991159008289,0.275042220559017,-1.90928581407362,-1.36299078805678,-0.045439346452618,0
104,62,-1.63859769487809,0.07167372409305,0.290342354814698,-1.90638535135903,-1.35838636063043,-0.069358248020951,0
104,63,-1.64041776291921,-0.035594958727441,0.556693708435639,-2.09038435798547,-1.3572359352797,-0.071240108422708,0
104,64,-1.64253241455609,-0.096827705798142,0.706458220450591,-2.17958819602762,-1.35524863775608,-0.073437853925936,0
104,65,-1.64474850363502,-0.14578730364572,0.830393525188991,-2.25520516288636,-1.35325751686579,-0.075739081276586,0
104,66,-1.64707357883055,-0.187147479322144,0.938789402610836,-2.32284896954405,-1.35126239917714,-0.078151690014193,0
104,67,-1.64948671564507,-0.223100019436358,1.03662214412689,-2.38544892752664,-1.34937150555118,-0.080652297723313,0
104,68,-1.65124333037301,-0.254437928961515,1.12862561700489,-2.45066146845548,-1.35030375333696,-0.082426493111827,0
104,69,-1.65307492483455,-0.281966368790127,1.2137304888878,-2.51229802042404,-1.35129699790719,-0.08427490856331,1
104,70,-1.65514329569074,-0.306116447317682,1.29395731712944,-2.57300131346312,-1.3518155048499,-0.086370247102271,0
104,71,-1.65715147349467,-0.3271478373389,1.36999640684535,-2.63324450458882,-1.35291471422049,-0.088387208229455,0
104,72,-1.65935431539461,-0.345778911840008,1.44154037403504,-2.68977949711615,-1.35375812591629,-0.090611419619738,0
104,73,-1.66203088878113,-0.361347695129325,1.51043669319962,-2.74787722601987,-1.35351206484323,-0.093332696448046,0
104,74,-1.66414429401976,-0.372870613958946,1.57785506195598,-2.81299192025895,-1.35546025281959,-0.095406321811118,0
104,75,-1.66726090162449,-0.381949912580804,1.64196007520219,-2.87540362553803,-1.35482919919592,-0.098556440848523,1
104,76,-1.67065947268916,-0.386388987176088,1.70436820086388,-2.94421672966823,-1.35393543355649,-0.101964419703654,0
104,77,-1.6743047534489,-0.389699544897178,1.76313707080672,-3.00634281254792,-1.35300343993421,-0.105644992664583,0
104,78,-1.69155520241899,-0.37911881911982,1.82228015129967,-3.09053089365818,-1.31609620796253,-0.124138171792766,0
104,79,-1.70426658511317,-0.365434621938224,1.87696140689079,-3.17341637408778,-1.2939416181791,-0.137653152878807,0
104,80,-1.70136101982984,-0.429159361074225,1.89970972892528,-3.01352882592943,-1.31447681260844,-0.135035142864782,0
104,81,-1.70569408640938,-0.319203257852026,1.97647175481767,-3.3761399772679,-1.3142710725882,-0.137190668829559,0
104,82,-1.7284547078441,-0.319625189722577,2.01828078614912,-3.38023866165042,-1.27422093628358,-0.162871047913668,1
104,83,-1.84645517417347,-0.181821782606993,1.99070977023358,-3.55527216067315,-1.08787417707819,-0.297445492824327,0
104,84,-1.77195138697997,-0.299005711257268,1.9791168769818,-3.37220283200331,-1.25101201940365,-0.208450517911907,0
104,85,-1.77286932373205,-0.342081269765944,1.92882537608795,-3.21820874944977,-1.23122849336996,-0.212668346246497,0
104,86,-1.76179099628612,-0.342262673861578,1.88289291968436,-3.18950426480979,-1.24084639836675,-0.200026476624216,0
104,87,-1.74492061443398,-0.362712237099051,1.82978400746716,-3.09803771807412,-1.2687806904194,-0.181321663610462,0
104,88,-1.73162752736812,-0.36998243240403,1.77454397781832,-3.02854918720665,-1.28951888403256,-0.166677268540597,0
104,89,-1.72490025836123,-0.372434535061119,1.71511162536422,-2.95351030179548,-1.29388671629201,-0.159703130700091,0
104,90,-1.72033637250637,-0.36709803750415,1.6554522658031,-2.89418007566804,-1.29302460683029,-0.15508581693138,0
