target_line,group_id,point_id,x,y,z,rx,ry,rz,speed,is_discontinuous,coordinate_frame,base_normal_error_mm,base_x_actual_mm,standoff_mm,base_height_mm,lift_mm
1,133,15,-0.41769404165334945,-0.22589160309155573,0.35291329206503391,-1.5692921221189582,-0.026508199293598045,3.0849018911985944,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,16,-0.44753790943271921,-0.22600821505771537,0.35481721644090652,-1.5698111550601563,-0.014854435964540835,3.0753654687846552,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,17,-0.47739848248932537,-0.22609807090676315,0.35694331082592184,-1.5703687330909721,-0.0058854540395039123,3.0690670304492764,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,18,-0.50727505477962453,-0.22616225327284328,0.35928394941738045,-1.5708354558538047,0.00051582256810478455,3.0658800603020979,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,19,-0.5016388263199687,-0.19617797950991597,0.35900694874049049,-1.5709560389781048,0.0020838182427478369,3.0650981392379855,10,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,20,-0.47174718408338001,-0.19614420593686407,0.35666540383468076,-1.5707000966139208,-0.0012838279742415359,3.0667768712294547,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,21,-0.44185554400489147,-0.19611042827404812,0.35432371644278893,-1.5704554244847342,-0.0046527402632696724,3.0684539320632602,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,22,-0.41196390572573383,-0.19607664724541146,0.35198188654140256,-1.5702220156645097,-0.0080228557922297217,3.0701294043895224,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,23,-0.38236910156185555,-0.19614245242150957,0.35042486927821942,-1.5707442647403287,-0.0014618543539384188,3.1059939778400443,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,24,-0.35241939655490251,-0.19619454064884709,0.3494242497368748,-1.5709170798469936,0.0037441041762376059,3.1093522330716814,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,25,-0.32246969692534289,-0.19624663354043501,0.34842324603171793,-1.5710549519543964,0.0089517158903660299,3.1127091749613678,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,26,-0.29252000073784989,-0.19629872809317264,0.34742185810896242,-1.5711578785519458,0.014160645746274181,3.1160651937829251,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,27,-0.26257030605668241,-0.19635082130374037,0.34642008595912177,-1.5712258538138071,0.019370558827581874,3.1194206801299122,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,28,-0.23260263706211237,-0.19637719930423031,0.34579688147890381,-1.5712329776045846,0.022009355306561007,3.1217543258562492,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,29,-0.20261605969418928,-0.19637652806027078,0.34557221881001904,-1.5712040260853168,0.021942758378229676,3.1230131702093864,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,30,-0.17262948265466549,-0.196375856453952,0.34534754027262871,-1.5711752423515128,0.021876087409424594,3.124272010463494,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,31,-0.14264290591358564,-0.19637518448687075,0.34512284586604919,-1.5711466266124838,0.021809342875461324,3.125530845640125,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,32,-0.11265632944099258,-0.19637451216062568,0.34489813558967269,-1.5711181790759423,0.021742525252358202,3.1267896747609707,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,33,-0.11580368127122798,-0.16637403261762437,0.34558985729273939,-1.5710980006647719,0.0216948442980196,3.1276871332372553,10,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,34,-0.14578796684980388,-0.16637482762839878,0.34581454122326355,-1.5711315043339749,0.021773881939757933,3.126199093475579,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,35,-0.17577225278132191,-0.16637562213849022,0.34603920297806673,-1.5711652431903738,0.021852817805495528,3.1247110445263835,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,36,-0.20575653911526515,-0.16637641614525694,0.34626384255809783,-1.5711992168920332,0.021931651108457073,3.1232229880055087,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,37,-0.23574082590111356,-0.16637720964606062,0.34648845996445371,-1.5712334250939017,0.022010381063231721,3.1217349255290552,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,38,-0.26570298297691286,-0.16638000496697564,0.34717940213843368,-1.5713002190247172,0.022288626525871269,3.1189870366342767,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,39,-0.29565043619845399,-0.16638412815003878,0.34818013450607094,-1.5713909161482151,0.022698958622780152,3.1154018259247822,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,40,-0.32559789264415495,-0.16638824797567001,0.34918073686387519,-1.5714845547230616,0.023108589764649912,3.1118164590537662,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,41,-0.35554535301292578,-0.16639236436347038,0.35018120923307339,-1.5715811290818207,0.023517496211425515,3.1082309565413455,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,42,-0.38546266584502398,-0.16640142618062348,0.35122120131709567,-1.571769056707776,0.024417663548601976,3.1017726008900217,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,43,-0.41523672232133313,-0.16635229582566088,0.35262408413226143,-1.5719475244015246,0.019488833457576904,3.0825878594276173,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,44,-0.44505970045659637,-0.16629279507024003,0.35473811300043434,-1.571732745780928,0.013539559358844766,3.0725387864167515,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,45,-0.47493704184153951,-0.16626517407145736,0.35707908274546529,-1.571575667599773,0.010781465275334634,3.0694315132021108,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,46,-0.5048143901382014,-0.16623755740858481,0.35941987950842386,-1.5714014999332702,0.0080250195223703358,3.0663235027113136,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,47,-0.50408409555655287,-0.1362478570934782,0.35952705295408044,-1.5714684572668731,0.0090528951462205409,3.0674827950536723,10,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,48,-0.47421629998080816,-0.13628397410218077,0.35718676175743375,-1.5716844420318083,0.01265861331456164,3.0715465786730145,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,49,-0.44435628751224643,-0.13632607087411203,0.35501212212146777,-1.5718787734414033,0.016865171090485687,3.0774951419311023,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
1,133,50,-0.41452018349515773,-0.13638650485640913,0.35334549695812217,-1.5719970812172055,0.022913040413614638,3.08923109998879,30,0.000000000000000000e+00,zone_bc_work_m_v1,0,-1610,10,652,0
