group_id,point_id,x,y,z,rx,ry,rz,speed,comment
106,1,1.176603041,2.515375341,0.571166795,1.574065673,-0.089124087,3.104877335,80,
106,2,1.146260145,2.515363525,0.571166881,1.57402952,-0.090174205,3.105703151,80,
106,3,1.115917251,2.51535171,0.571166228,1.573654687,-0.092064616,3.110507873,80,
106,4,1.085574362,2.515339895,0.571164835,1.573331632,-0.093285242,3.114377769,80,
106,5,1.05523148,2.515328079,0.571162704,1.572947847,-0.094625584,3.118823019,80,
106,6,1.024888607,2.515316265,0.571159834,1.57285642,-0.095482795,3.119987412,80,
106,7,0.994545745,2.51530445,0.571156224,1.57267365,-0.095516886,3.121924801,80,
106,8,0.964202898,2.515292636,0.571151876,1.572467486,-0.095446531,3.124087362,80,
106,9,0.933860067,2.515280823,0.571146789,1.572261474,-0.095375731,3.126249936,80,
106,10,0.903517255,2.51526901,0.571140964,1.572055614,-0.095304487,3.128412515,80,
106,11,0.873133729,2.515258769,0.570587879,1.571849908,-0.095232799,3.130575096,80,
106,12,0.84254091,2.515118553,0.569838983,1.571644357,-0.095160667,3.132737673,80,
106,13,0.812063095,2.514969954,0.569001573,1.571438962,-0.095088093,3.134900241,80,
106,14,0.781688934,2.514839714,0.56803465,1.571233725,-0.095015075,3.137062795,80,
106,15,0.751363868,2.514709205,0.56695563,1.571028649,-0.094941616,3.139225329,80,
106,16,0.742560684,2.51448922,0.566662449,1.570823732,-0.094867715,3.141387839,80,
106,17,0.742970671,2.483436453,0.569265658,1.570618979,-0.094793374,-3.139634989,80,
106,18,0.772789078,2.483539347,0.570392835,1.570414389,-0.094718591,-3.137472544,80,
106,19,0.803382323,2.483777705,0.571529501,1.570209964,-0.094643369,-3.135310139,80,
106,20,0.833751379,2.483854162,0.572442606,1.570005707,-0.094567708,-3.133147779,80,
106,21,0.864686304,2.484192605,0.573307533,1.569801617,-0.094491607,-3.13098547,80,
106,22,0.895386255,2.484868204,0.573967159,1.569597697,-0.094415069,-3.128823217,80,
106,23,0.926171491,2.485573511,0.574542629,1.569393947,-0.094338092,-3.126661024,80,
106,24,0.956504597,2.485652087,0.575042152,1.56919037,-0.094260679,-3.124498897,80,
106,25,0.986745328,2.485707312,0.575521028,1.568986967,-0.094182828,-3.122336842,80,
106,26,1.017128292,2.485773199,0.575870583,1.568783739,-0.094104542,-3.120174862,80,
106,27,1.047409823,2.485824984,0.576226011,1.568554273,-0.094035056,-3.117718862,80,
106,28,1.077676901,2.485855445,0.576445472,1.568222479,-0.093146048,-3.113924438,80,
106,29,1.108057028,2.485895392,0.576668194,1.567964583,-0.092205402,-3.110842448,80,
106,30,1.138290568,2.485911097,0.57677254,1.567765708,-0.091381206,-3.108387983,80,
106,31,1.168481897,2.485920695,0.576851021,1.567596457,-0.090555872,-3.106220877,80,
106,32,1.174610773,2.454517648,0.579877466,1.567655922,-0.089176618,-3.106344856,80,
106,33,1.144449091,2.454512598,0.579791224,1.567644059,-0.082567562,-3.103389663,80,
106,34,1.114287409,2.454507549,0.579704818,1.567535324,-0.083209152,-3.102378778,80,
106,35,1.083725765,2.454470945,0.579464595,1.567804121,-0.084715194,-3.106242335,80,
106,36,1.05352169,2.45445652,0.57922361,1.567992429,-0.085201471,-3.10865055,80,
106,37,1.022996498,2.454398179,0.578863242,1.568444006,-0.087339061,-3.114608938,80,
106,38,0.992756938,2.454372474,0.578481114,1.568735454,-0.091586997,-3.119053174,80,
106,39,0.962209347,2.454289266,0.577982437,1.569112542,-0.096023044,-3.12403036,80,
106,40,0.931907727,2.454246198,0.577445629,1.569308832,-0.096519723,-3.126156852,80,
106,41,0.901359609,2.454140295,0.576781478,1.569452584,-0.096868631,-3.127699345,80,
106,42,0.870935528,2.454064753,0.576067779,1.569682728,-0.097285313,-3.130127711,80,
106,43,0.840398487,2.453942398,0.575204794,1.569853332,-0.097612322,-3.131916967,80,
106,44,0.809781032,2.453808709,0.574273597,1.570016575,-0.097805058,-3.133607075,80,
106,45,0.779189553,2.453653823,0.573147632,1.570249901,-0.098057511,-3.1360108,80,
106,46,0.749162057,2.453470585,0.57198494,1.570393908,-0.098156838,-3.137485976,80,
106,47,0.743855771,2.453436453,0.571785658,1.570512097,-0.098217528,-3.138693997,80,
106,48,0.74474087,2.423436453,0.574305659,1.570759723,-0.098322133,-3.141219612,80,
106,49,0.774804561,2.423679526,0.575509179,1.570912658,-0.09828749,3.1404068,80,
106,50,0.805385783,2.423825239,0.576692191,1.571048767,-0.09823262,3.139018651,80,
106,51,0.83603032,2.423969785,0.577656585,1.571274965,-0.098114823,3.136706424,80,
106,52,0.866500146,2.424072491,0.578564343,1.571465047,-0.097926401,3.134752449,80,
106,53,0.897049919,2.42417551,0.579303201,1.571678429,-0.097678551,3.132547327,80,
106,54,0.92743856,2.42424796,0.580003026,1.571899292,-0.097302198,3.130238994,80,
106,55,0.957914579,2.424318175,0.580551885,1.572094842,-0.096939833,3.128176311,80,
106,56,0.988264463,2.424371415,0.581086058,1.572396578,-0.09622033,3.124937325,80,
106,57,1.018665863,2.424414717,0.58147109,1.572559464,-0.095817081,3.123163717,80,
106,58,1.049011589,2.424454608,0.581865867,1.572884387,-0.092848701,3.119069885,80,
106,59,1.079343572,2.424478032,0.582107222,1.572906074,-0.08837875,3.117687371,80,
106,60,1.109746359,2.424503997,0.582358424,1.573279178,-0.086082508,3.112718378,80,
106,61,1.140023048,2.42451438,0.58246651,1.573458645,-0.085565826,3.110449234,80,
106,62,1.170299902,2.424522505,0.582553545,1.57392455,-0.084143245,3.104381104,80,
106,63,1.173228517,2.39452698,0.585253886,1.574169229,-0.082957684,3.10090711,80,
106,64,1.143023349,2.394522107,0.585163691,1.574225668,-0.08244545,3.099974099,80,
106,65,1.112529832,2.394506755,0.585068582,1.574225668,-0.08244545,3.099974099,80,
106,66,1.082292962,2.394491652,0.584816056,1.574109264,-0.083497133,3.10188987,80,
106,67,1.051847504,2.394461348,0.584566474,1.573717036,-0.084823287,3.107128915,80,
106,68,1.021558839,2.39443253,0.584184703,1.573391057,-0.085760859,3.111305539,80,
106,69,0.991276078,2.394400248,0.583784139,1.573089462,-0.086574383,3.115075585,80,
106,70,0.960778395,2.394338151,0.583263187,1.572807356,-0.087228907,3.118510187,80,
106,71,0.930571316,2.394303893,0.582697079,1.572549425,-0.087771417,3.121594465,80,
106,72,0.899683312,2.393635167,0.58204894,1.57230705,-0.088205804,3.12444321,80,
106,73,0.868912261,2.392430968,0.581355457,1.572091671,-0.088549004,3.126945029,80,
106,74,0.837582618,2.391659688,0.580391334,1.571861213,-0.088847023,3.129590874,80,
106,75,0.807189731,2.391623187,0.579327262,1.571721256,-0.089018205,3.131188792,80,
106,76,0.776418863,2.39150576,0.578032136,1.57143825,-0.089242606,3.134389618,80,
106,77,0.746512704,2.391463089,0.576713192,1.57130903,-0.08933174,3.135845572,80,
106,78,0.744641412,2.391460419,0.576630662,1.571005244,-0.089443439,3.139253613,80,
106,79,0.745519717,2.361460419,0.578782254,1.570902211,-0.089469766,3.14040733,80,
106,80,0.775517056,2.361540766,0.580108889,1.570799148,-0.089495973,3.141561053,80,
106,81,0.806213898,2.361625227,0.581438579,1.570475121,-0.08940956,-3.137995123,80,
106,82,0.836873001,2.361685712,0.582511574,1.570384251,-0.089377501,-3.136975729,80,
106,83,0.867559017,2.361751579,0.583536186,1.570293414,-0.08934535,-3.135956341,80,
106,84,0.89800232,2.361783556,0.584366147,1.569979327,-0.089113339,-3.132412093,80,
106,85,0.928681911,2.361832983,0.585153423,1.569865294,-0.089021702,-3.131120484,80,
106,86,0.9590104,2.361850578,0.585777838,1.569575057,-0.088652093,-3.127798613,80,
106,87,0.989657032,2.361884338,0.586373563,1.569442572,-0.088488868,-3.126274577,80,
106,88,1.019919343,2.361894022,0.58681721,1.569145288,-0.08796166,-3.122799794,80,
106,89,1.050531566,2.361915366,0.587252486,1.568981451,-0.087688168,-3.120870625,80,
106,90,1.080755781,2.36192048,0.587531927,1.568691132,-0.087017075,-3.117373269,80,
106,91,1.111241203,2.361929962,0.587813243,1.568467473,-0.086537292,-3.11465113,80,
106,92,1.141586465,2.361934847,0.587929388,1.568191887,-0.085761538,-3.111192955,80,
106,93,1.171764381,2.361936728,0.588029344,1.567880338,-0.084912436,-3.107218855,80,
106,94,1.171250628,2.331938552,0.590228296,1.567590665,-0.083929813,-3.103365654,80,
106,95,1.140936618,2.331935788,0.5901279,1.567608063,-0.082780397,-3.103054354,80,
106,96,1.110629259,2.331932163,0.590006644,1.567644059,-0.082567562,-3.103389663,80,
106,97,1.08015987,2.331923721,0.589723875,1.567644059,-0.082567562,-3.103389663,80,
106,98,1.049791642,2.331915341,0.589443223,1.567632607,-0.084092729,-3.103937686,80,
106,99,1.019386574,2.331901453,0.589001562,1.567921054,-0.085017567,-3.107739506,80,
106,100,0.988939509,2.331885111,0.588555132,1.568246612,-0.085935057,-3.111890556,80,
106,101,0.958533017,2.331864401,0.587952894,1.568490656,-0.086586478,-3.114933966,80,
106,102,0.927994122,2.331835645,0.587321995,1.568779859,-0.087240159,-3.118451013,80,
106,103,0.897551223,2.331804808,0.586528569,1.568988144,-0.087699365,-3.120949559,80,
106,104,0.866911053,2.33175791,0.585686334,1.569245663,-0.088144896,-3.123978161,80,
106,105,0.836394728,2.331711276,0.584654538,1.569437116,-0.088482136,-3.126211758,80,
106,106,0.805595437,2.331635747,0.583562193,1.569658386,-0.088756982,-3.128755304,80,
106,107,0.775007103,2.331568393,0.58222076,1.56985019,-0.089009546,-3.130949309,80,
106,108,0.746398021,2.331460419,0.580933845,1.570035395,-0.089158306,-3.133046663,80,
106,109,0.718823985,2.29943037,0.58123294,1.570260944,-0.089322875,-3.135590688,80,
106,110,0.74980117,2.299461934,0.583038186,1.570416307,-0.089388823,-3.137335383,80,
106,111,0.780475137,2.29947044,0.584518953,1.570571942,-0.089440335,-3.139080401,80,
106,112,0.811525868,2.299475743,0.585914096,1.570777581,-0.08949504,-3.141382861,80,
106,113,0.841944492,2.299476424,0.587079517,1.570941625,-0.08945971,3.139966024,80,
106,114,0.873322843,2.300212457,0.588125649,1.5711086,-0.089411618,3.13809527,80,
106,115,0.904034964,2.301320454,0.588922178,1.571291166,-0.089344041,3.136046738,80,
106,116,0.934965987,2.30186091,0.589649842,1.571495771,-0.08920284,3.133741047,80,
106,117,0.965206092,2.301874055,0.590280908,1.571703168,-0.089033463,3.131393824,80,
106,118,0.995855899,2.301900538,0.590848416,1.571909791,-0.088785132,3.129035058,80,
106,119,1.026091644,2.301908789,0.591296222,1.572116341,-0.088516722,3.126660848,80,
106,120,1.056526197,2.301920821,0.591703114,1.572362012,-0.088107669,3.123800238,80,
106,121,1.086931229,2.30192883,0.591985707,1.572579456,-0.087717341,3.121239713,80,
106,122,1.117246542,2.30193385,0.592249877,1.572885132,-0.087048181,3.117569753,80,
106,123,1.147755609,2.301938601,0.592351314,1.573107289,-0.086532943,3.114857066,80,
106,124,1.177991885,2.301939612,0.59245178,1.57350244,-0.085439971,3.109890562,80,
106,125,1.190671562,2.269412098,0.594726016,1.573714785,-0.084829783,3.10715799,80,
106,126,1.160413973,2.269413285,0.594616468,1.574139678,-0.083224136,3.101392506,80,
106,127,1.130207471,2.269414009,0.594506801,1.574216501,-0.08252895,3.100126181,80,
106,128,1.099556605,2.269421143,0.594301335,1.574225668,-0.08244545,3.099974099,80,
106,129,1.069293181,2.269423842,0.593995177,1.574000965,-0.070122196,3.095886103,80,
106,130,1.038814514,2.269431571,0.593629224,1.573836386,-0.070810599,3.098646118,80,
106,131,1.008384711,2.269438305,0.593141798,1.573422862,-0.071466987,3.104823501,80,
106,132,0.977979017,2.269444649,0.592612804,1.573183696,-0.071805178,3.108325718,80,
106,133,0.947405594,2.269454292,0.591926777,1.572829487,-0.075081512,3.114479466,80,
106,134,0.916956343,2.269459988,0.591206078,1.572904172,-0.083371845,3.11626464,80,
106,135,0.886347315,2.269468368,0.590298335,1.572620848,-0.087642733,3.12075039,80,
106,136,0.855732365,2.269472604,0.589340637,1.57248654,-0.087884503,3.122336565,80,
106,137,0.825214592,2.26947646,0.588180349,1.572153039,-0.088468666,3.126237917,80,
106,138,0.794270903,2.269474958,0.586915167,1.572025053,-0.088636079,3.127711889,80,
106,139,0.763805332,2.269472866,0.585454069,1.571729465,-0.089011279,3.131095734,80,
106,140,0.732060558,2.268815361,0.583791551,1.571606333,-0.08911504,3.132490888,80,
106,141,0.701390982,2.267506419,0.581951467,1.571341619,-0.089309287,3.13547852,80,
106,142,0.693957923,2.267196875,0.581494174,1.571196002,-0.08937962,3.137114781,80,
106,143,0.694945885,2.237196875,0.582866743,1.571091633,-0.089417819,3.138285575,80,
106,144,0.725072468,2.237093737,0.584780613,1.570801568,-0.089495359,3.141533962,80,
106,145,0.756215181,2.236948921,0.586605819,1.570678005,-0.089468613,-3.140268126,80,
106,146,0.786776493,2.236894022,0.588172489,1.570562501,-0.089437811,-3.138974666,80,
106,147,0.817926071,2.236770813,0.58959614,1.570285242,-0.089340323,-3.135864392,80,
106,148,0.848329724,2.236731621,0.590839558,1.570152235,-0.08924469,-3.134365486,80,
106,149,0.879703916,2.237659341,0.591912528,1.569903451,-0.089052392,-3.131552827,80,
106,150,0.910402041,2.238987655,0.592770646,1.569742538,-0.088869794,-3.129719013,80,
106,151,0.941345577,2.239449393,0.593523693,1.569585732,-0.088665222,-3.127921288,80,
106,152,0.971615463,2.239443954,0.594199499,1.569312229,-0.088271396,-3.124758052,80,
106,153,1.002283509,2.239434214,0.594775297,1.569198132,-0.088054423,-3.123420582,80,
106,154,1.032562111,2.239428688,0.595256042,1.568807297,-0.083850321,-3.117793164,80,
106,155,1.063062514,2.239422115,0.595660373,1.568614854,-0.076292264,-3.112910909,80,
106,156,1.093465728,2.239417322,0.595964935,1.568145701,-0.071440612,-3.104472386,80,
106,157,1.123862524,2.239413814,0.596209288,1.567970182,-0.071205003,-3.101887991,80,
106,158,1.154315192,2.239411737,0.59631946,1.567646254,-0.070454935,-3.096875244,80,
106,159,1.184612844,2.239409288,0.5964275,1.567686788,-0.070189117,-3.097282913,80,
105,1,1.188583432,2.20631277,0.598121781,1.567689321,-0.070172484,-3.097308421,80,
105,2,1.158377184,2.206316193,0.598003436,1.567689321,-0.070172484,-3.097308421,80,
105,3,1.128170937,2.206319616,0.597884825,1.567678988,-0.070675936,-3.097474348,80,
105,4,1.097443633,2.206346052,0.59764779,1.567979975,-0.071218183,-3.102032432,80,
105,5,1.067187289,2.206356762,0.597317091,1.568269504,-0.071608263,-3.106289751,80,
105,6,1.03650357,2.206399154,0.596907127,1.568572929,-0.072031239,-3.110707369,80,
105,7,1.006210304,2.206417319,0.59638288,1.568772824,-0.072237579,-3.113563094,80,
105,8,0.975612867,2.20646403,0.595796352,1.569078291,-0.072555289,-3.117896696,80,
105,9,0.945143686,2.206502,0.595060972,1.569228462,-0.072668972,-3.120000809,80,
105,10,0.914597059,2.206551107,0.594268508,1.569522396,-0.0728863,-3.124100385,80,
105,11,0.883947224,2.206612915,0.593299396,1.569642967,-0.072949001,-3.125768931,80,
105,12,0.853343778,2.206672487,0.592257423,1.569923145,-0.073086649,-3.129635324,80,
