seq,recorded_at,path_tag_id,ref_tag_id,attempt,status,x_m,y_m,z_m,error,file
1,2026-09-04T15:35:21.650,100,0,1,fail,,,,auto_align: tag A (id=0) not detected at iteration 1 — adjust initial pose (tag 0 not detected on /hand_cam/tag_detections within 3.0s),001_tag100_attempt1_fail.yaml
2,2026-09-04T15:35:39.045,100,0,2,fail,,,,auto_align: tag A (id=0) not detected at iteration 1 — adjust initial pose (tag 0 not detected on /hand_cam/tag_detections within 3.0s),002_tag100_attempt2_fail.yaml
3,2026-09-04T15:36:16.691,101,0,1,ok,-1.7218537205922697,-1.4543146973114363,-0.06489957215272082,,003_tag101_attempt1_ok.yaml
4,2026-09-04T15:36:45.748,102,0,1,ok,-1.7124536538237138,-1.0561997564803947,-0.06453045026012445,,004_tag102_attempt1_ok.yaml
5,2026-09-04T15:37:12.905,103,0,1,ok,-1.7099908753965378,-0.6563516916395997,-0.05126623106087559,,005_tag103_attempt1_ok.yaml
6,2026-09-04T15:37:48.717,104,1,1,ok,-1.715196347591232,-0.25633908818345624,-0.07823524917472849,,006_tag104_attempt1_ok.yaml
7,2026-09-04T15:38:18.800,105,1,1,ok,-1.712181187367721,0.1414630651268368,-0.07809589415506697,,007_tag105_attempt1_ok.yaml
8,2026-09-04T15:38:48.557,106,1,1,ok,-1.7117941398335028,0.5418667904857354,-0.08160589275660458,,008_tag106_attempt1_ok.yaml
9,2026-09-04T15:39:20.937,107,2,1,ok,-1.7185465964294089,0.9456130674930949,-0.06647847641729684,,009_tag107_attempt1_ok.yaml
10,2026-09-04T15:39:51.722,108,2,1,ok,-1.7145164610391745,1.3422501292745317,-0.06896406657618022,,010_tag108_attempt1_ok.yaml
11,2026-09-04T15:40:24.128,109,2,1,ok,-1.7150627761362407,1.7419189746108872,-0.07461730134527474,,011_tag109_attempt1_ok.yaml
12,2026-09-04T15:40:57.611,110,2,1,ok,-1.7183854489276857,2.151080840113148,-0.047202573878866956,,012_tag110_attempt1_ok.yaml
13,2026-09-04T15:41:25.054,111,2,1,fail,,,,auto_align: tag A (id=2) not detected at iteration 1 — adjust initial pose (tag 2 not detected on /hand_cam/tag_detections within 3.0s),013_tag111_attempt1_fail.yaml
14,2026-09-04T15:41:40.569,111,2,2,fail,,,,auto_align: tag A (id=2) not detected at iteration 1 — adjust initial pose (tag 2 not detected on /hand_cam/tag_detections within 3.0s),014_tag111_attempt2_fail.yaml
15,2026-09-04T15:42:08.550,112,2,1,fail,,,,auto_align: tag A (id=2) not detected at iteration 1 — adjust initial pose (tag 2 not detected on /hand_cam/tag_detections within 3.0s),015_tag112_attempt1_fail.yaml
16,2026-09-04T15:42:25.182,112,2,2,fail,,,,auto_align: tag A (id=2) not detected at iteration 1 — adjust initial pose (tag 2 not detected on /hand_cam/tag_detections within 3.0s),016_tag112_attempt2_fail.yaml
17,2026-09-04T15:45:32.347,113,3,1,fail,,,,auto_align: tag A (id=3) not detected at iteration 1 — adjust initial pose (tag 3 not detected on /hand_cam/tag_detections within 3.0s),017_tag113_attempt1_fail.yaml
18,2026-09-04T15:45:49.858,113,3,2,fail,,,,auto_align: tag A (id=3) not detected at iteration 1 — adjust initial pose (tag 3 not detected on /hand_cam/tag_detections within 3.0s),018_tag113_attempt2_fail.yaml
19,2026-09-04T15:46:25.693,114,3,1,ok,1.6929364595144776,1.4390430206679237,-0.0882644995005287,,019_tag114_attempt1_ok.yaml
20,2026-09-04T15:46:56.230,115,3,1,ok,1.6931689296511068,1.048024388453349,-0.07590752237587144,,020_tag115_attempt1_ok.yaml
21,2026-09-04T15:47:29.296,116,3,1,ok,1.6942280394500058,0.648961409145964,-0.07384740570719765,,021_tag116_attempt1_ok.yaml
22,2026-09-04T15:48:05.069,117,4,1,ok,1.7031637116451122,0.2458790369596215,-0.05587852468343216,,022_tag117_attempt1_ok.yaml
23,2026-09-04T15:48:35.413,118,4,1,ok,1.699399572174968,-0.15093821549890463,-0.07787689863607426,,023_tag118_attempt1_ok.yaml
24,2026-09-04T15:49:04.142,119,4,1,ok,1.6996602460804868,-0.5483549260331853,-0.07475384536000883,,024_tag119_attempt1_ok.yaml
25,2026-09-04T15:49:36.967,120,5,1,ok,1.7068404955157477,-0.9522704691721993,-0.058986475233501506,,025_tag120_attempt1_ok.yaml
26,2026-09-04T15:50:06.274,121,5,1,ok,1.7017214274174375,-1.3507750562569678,-0.05355610351759325,,026_tag121_attempt1_ok.yaml
27,2026-09-04T15:50:36.351,122,5,1,ok,1.699922772784615,-1.749823532685324,-0.05094877045426459,,027_tag122_attempt1_ok.yaml
28,2026-09-04T15:51:09.360,123,5,1,ok,1.6991371984240193,-2.1556087801728823,-0.05874416049696173,,028_tag123_attempt1_ok.yaml
29,2026-09-04T15:51:38.078,124,5,1,fail,,,,auto_align: tag A (id=5) not detected at iteration 1 — adjust initial pose (tag 5 not detected on /hand_cam/tag_detections within 3.0s),029_tag124_attempt1_fail.yaml
30,2026-09-04T15:51:53.590,124,5,2,fail,,,,auto_align: tag A (id=5) not detected at iteration 1 — adjust initial pose (tag 5 not detected on /hand_cam/tag_detections within 3.0s),030_tag124_attempt2_fail.yaml
31,2026-09-04T15:52:21.841,125,5,1,fail,,,,auto_align: tag A (id=5) not detected at iteration 1 — adjust initial pose (tag 5 not detected on /hand_cam/tag_detections within 3.0s),031_tag125_attempt1_fail.yaml
32,2026-09-04T15:52:38.450,125,5,2,fail,,,,auto_align: tag A (id=5) not detected at iteration 1 — adjust initial pose (tag 5 not detected on /hand_cam/tag_detections within 3.0s),032_tag125_attempt2_fail.yaml
